Domain Code,Domain,Country Code,Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
TA,Live animals,21,Brazil,5608,Import Quantity,1096,Horses,2003,2003,Head,290,,Official data
TA,Live animals,21,Brazil,5908,Export Quantity,1096,Horses,2003,2003,Head,598,,Official data
TA,Live animals,234,Uruguay,5608,Import Quantity,1096,Horses,2003,2003,Head,496,,Official data
TA,Live animals,234,Uruguay,5908,Export Quantity,1096,Horses,2003,2003,Head,467,,Official data
TA,Live animals,236,Venezuela (Bolivarian Republic of),5608,Import Quantity,1096,Horses,2003,2003,Head,161,,Official data
TA,Live animals,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,1096,Horses,2003,2003,Head,120,,Official data
TA,Live animals,44,Colombia,5608,Import Quantity,1096,Horses,2003,2003,Head,240,*,Unofficial figure
TA,Live animals,44,Colombia,5908,Export Quantity,1096,Horses,2003,2003,Head,120,,Official data
TA,Live animals,58,Ecuador,5608,Import Quantity,1096,Horses,2003,2003,Head,130,,Official data
TA,Live animals,58,Ecuador,5908,Export Quantity,1096,Horses,2003,2003,Head,26,,Official data
TA,Live animals,9,Argentina,5608,Import Quantity,1096,Horses,2003,2003,Head,252,,Official data
TA,Live animals,9,Argentina,5908,Export Quantity,1096,Horses,2003,2003,Head,7102,,Official data
TA,Live animals,21,Brazil,5608,Import Quantity,1126,Camels,2003,2003,Head,,M,Data not available
TA,Live animals,44,Colombia,5908,Export Quantity,1126,Camels,2003,2003,Head,,M,Data not available
TA,Live animals,170,Peru,5908,Export Quantity,1157,"Camelids, other",2003,2003,Head,,M,Data not available
TA,Live animals,19,Bolivia (Plurinational State of),5608,Import Quantity,1157,"Camelids, other",2003,2003,Head,,M,Data not available
TA,Live animals,44,Colombia,5608,Import Quantity,1157,"Camelids, other",2003,2003,Head,,M,Data not available
TA,Live animals,44,Colombia,5908,Export Quantity,1157,"Camelids, other",2003,2003,Head,,M,Data not available
TA,Live animals,58,Ecuador,5608,Import Quantity,1157,"Camelids, other",2003,2003,Head,,M,Data not available
TA,Live animals,9,Argentina,5608,Import Quantity,1157,"Camelids, other",2003,2003,Head,,M,Data not available
TA,Live animals,9,Argentina,5908,Export Quantity,1157,"Camelids, other",2003,2003,Head,,M,Data not available
TA,Live animals,169,Paraguay,5908,Export Quantity,866,Cattle,2003,2003,Head,188,,Official data
TA,Live animals,170,Peru,5608,Import Quantity,866,Cattle,2003,2003,Head,79,,Official data
TA,Live animals,170,Peru,5908,Export Quantity,866,Cattle,2003,2003,Head,0,F,FAO estimate
TA,Live animals,19,Bolivia (Plurinational State of),5608,Import Quantity,866,Cattle,2003,2003,Head,36,,Official data
TA,Live animals,19,Bolivia (Plurinational State of),5908,Export Quantity,866,Cattle,2003,2003,Head,380,,Official data
TA,Live animals,21,Brazil,5608,Import Quantity,866,Cattle,2003,2003,Head,476,,Official data
TA,Live animals,21,Brazil,5908,Export Quantity,866,Cattle,2003,2003,Head,2657,,Official data
TA,Live animals,234,Uruguay,5608,Import Quantity,866,Cattle,2003,2003,Head,217,,Official data
TA,Live animals,234,Uruguay,5908,Export Quantity,866,Cattle,2003,2003,Head,11771,,Official data
TA,Live animals,236,Venezuela (Bolivarian Republic of),5608,Import Quantity,866,Cattle,2003,2003,Head,200,,Official data
TA,Live animals,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,866,Cattle,2003,2003,Head,219,,Official data
TA,Live animals,44,Colombia,5608,Import Quantity,866,Cattle,2003,2003,Head,1719,,Official data
TA,Live animals,44,Colombia,5908,Export Quantity,866,Cattle,2003,2003,Head,164,,Official data
TA,Live animals,58,Ecuador,5608,Import Quantity,866,Cattle,2003,2003,Head,1720,,Official data
TA,Live animals,58,Ecuador,5908,Export Quantity,866,Cattle,2003,2003,Head,0,F,FAO estimate
TA,Live animals,9,Argentina,5608,Import Quantity,866,Cattle,2003,2003,Head,136,,Official data
TA,Live animals,9,Argentina,5908,Export Quantity,866,Cattle,2003,2003,Head,1420,,Official data
TA,Live animals,169,Paraguay,5608,Import Quantity,976,Sheep,2003,2003,Head,0,F,FAO estimate
TA,Live animals,169,Paraguay,5908,Export Quantity,976,Sheep,2003,2003,Head,,M,Data not available
TA,Live animals,170,Peru,5608,Import Quantity,976,Sheep,2003,2003,Head,4,,Official data
TA,Live animals,170,Peru,5908,Export Quantity,976,Sheep,2003,2003,Head,8,,Official data
TA,Live animals,19,Bolivia (Plurinational State of),5608,Import Quantity,976,Sheep,2003,2003,Head,16,*,Unofficial figure
TA,Live animals,21,Brazil,5608,Import Quantity,976,Sheep,2003,2003,Head,49,,Official data
TA,Live animals,21,Brazil,5908,Export Quantity,976,Sheep,2003,2003,Head,0,*,Unofficial figure
TA,Live animals,234,Uruguay,5608,Import Quantity,976,Sheep,2003,2003,Head,31,,Official data
TA,Live animals,234,Uruguay,5908,Export Quantity,976,Sheep,2003,2003,Head,128629,,Official data
TA,Live animals,236,Venezuela (Bolivarian Republic of),5608,Import Quantity,976,Sheep,2003,2003,Head,15,,Official data
TA,Live animals,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,976,Sheep,2003,2003,Head,0,F,FAO estimate
TA,Live animals,169,Paraguay,5608,Import Quantity,866,Cattle,2003,2003,Head,1327,P,Provisional official data
TA,Live animals,169,Paraguay,5608,Import Quantity,1016,Goats,2003,2003,Head,,M,Data not available
TA,Live animals,170,Peru,5608,Import Quantity,1016,Goats,2003,2003,Head,4,,Official data
TA,Live animals,19,Bolivia (Plurinational State of),5608,Import Quantity,1016,Goats,2003,2003,Head,0,F,FAO estimate
TA,Live animals,21,Brazil,5608,Import Quantity,1016,Goats,2003,2003,Head,40,,Official data
TA,Live animals,21,Brazil,5908,Export Quantity,1016,Goats,2003,2003,Head,0,*,Unofficial figure
TA,Live animals,234,Uruguay,5608,Import Quantity,1016,Goats,2003,2003,Head,0,*,Unofficial figure
TA,Live animals,234,Uruguay,5908,Export Quantity,1016,Goats,2003,2003,Head,0,*,Unofficial figure
TA,Live animals,236,Venezuela (Bolivarian Republic of),5608,Import Quantity,1016,Goats,2003,2003,Head,0,F,FAO estimate
TA,Live animals,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,1016,Goats,2003,2003,Head,0,,Official data
TA,Live animals,44,Colombia,5608,Import Quantity,1016,Goats,2003,2003,Head,0,,Official data
TA,Live animals,44,Colombia,5908,Export Quantity,1016,Goats,2003,2003,Head,0,F,FAO estimate
TA,Live animals,58,Ecuador,5608,Import Quantity,1016,Goats,2003,2003,Head,0,,Official data
TA,Live animals,9,Argentina,5608,Import Quantity,1016,Goats,2003,2003,Head,0,,Official data
TA,Live animals,9,Argentina,5908,Export Quantity,1016,Goats,2003,2003,Head,0,,Official data
TA,Live animals,169,Paraguay,5608,Import Quantity,1034,Pigs,2003,2003,Head,12,P,Provisional official data
TA,Live animals,170,Peru,5608,Import Quantity,1034,Pigs,2003,2003,Head,0,*,Unofficial figure
TA,Live animals,170,Peru,5908,Export Quantity,1034,Pigs,2003,2003,Head,79,,Official data
TA,Live animals,19,Bolivia (Plurinational State of),5608,Import Quantity,1034,Pigs,2003,2003,Head,548,,Official data
TA,Live animals,21,Brazil,5608,Import Quantity,1034,Pigs,2003,2003,Head,652,,Official data
TA,Live animals,21,Brazil,5908,Export Quantity,1034,Pigs,2003,2003,Head,194,,Official data
TA,Live animals,234,Uruguay,5608,Import Quantity,1034,Pigs,2003,2003,Head,27,,Official data
TA,Live animals,234,Uruguay,5908,Export Quantity,1034,Pigs,2003,2003,Head,0,*,Unofficial figure
TA,Live animals,236,Venezuela (Bolivarian Republic of),5608,Import Quantity,1034,Pigs,2003,2003,Head,673,,Official data
TA,Live animals,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,1034,Pigs,2003,2003,Head,0,F,FAO estimate
TA,Live animals,44,Colombia,5608,Import Quantity,1034,Pigs,2003,2003,Head,127,,Official data
TA,Live animals,44,Colombia,5908,Export Quantity,1034,Pigs,2003,2003,Head,250,,Official data
TA,Live animals,58,Ecuador,5608,Import Quantity,1034,Pigs,2003,2003,Head,1223,,Official data
TA,Live animals,58,Ecuador,5908,Export Quantity,1034,Pigs,2003,2003,Head,0,*,Unofficial figure
TA,Live animals,9,Argentina,5608,Import Quantity,1034,Pigs,2003,2003,Head,182,,Official data
TA,Live animals,44,Colombia,5608,Import Quantity,976,Sheep,2003,2003,Head,0,F,FAO estimate
TA,Live animals,44,Colombia,5908,Export Quantity,976,Sheep,2003,2003,Head,0,F,FAO estimate
TA,Live animals,58,Ecuador,5608,Import Quantity,976,Sheep,2003,2003,Head,36,,Official data
TA,Live animals,58,Ecuador,5908,Export Quantity,976,Sheep,2003,2003,Head,,M,Data not available
TA,Live animals,9,Argentina,5608,Import Quantity,976,Sheep,2003,2003,Head,1923,,Official data
TA,Live animals,9,Argentina,5908,Export Quantity,976,Sheep,2003,2003,Head,10698,,Official data
TA,Live animals,9,Argentina,5908,Export Quantity,1157,"Camelids, other",2004,2004,Head,,M,Data not available
TA,Live animals,9,Argentina,5608,Import Quantity,1157,"Camelids, other",2004,2004,Head,,M,Data not available
TA,Live animals,58,Ecuador,5608,Import Quantity,1157,"Camelids, other",2004,2004,Head,,M,Data not available
TA,Live animals,44,Colombia,5908,Export Quantity,1157,"Camelids, other",2004,2004,Head,,M,Data not available
TA,Live animals,44,Colombia,5608,Import Quantity,1157,"Camelids, other",2004,2004,Head,,M,Data not available
TA,Live animals,19,Bolivia (Plurinational State of),5608,Import Quantity,1157,"Camelids, other",2004,2004,Head,,M,Data not available
TA,Live animals,170,Peru,5908,Export Quantity,1157,"Camelids, other",2004,2004,Head,,M,Data not available
TA,Live animals,44,Colombia,5908,Export Quantity,1126,Camels,2004,2004,Head,,M,Data not available
TA,Live animals,21,Brazil,5608,Import Quantity,1126,Camels,2004,2004,Head,,M,Data not available
TA,Live animals,9,Argentina,5908,Export Quantity,1096,Horses,2004,2004,Head,7106,,Official data
TA,Live animals,9,Argentina,5608,Import Quantity,1096,Horses,2004,2004,Head,277,,Official data
TA,Live animals,58,Ecuador,5908,Export Quantity,1096,Horses,2004,2004,Head,10,,Official data
TA,Live animals,58,Ecuador,5608,Import Quantity,1096,Horses,2004,2004,Head,131,,Official data
TA,Live animals,44,Colombia,5908,Export Quantity,1096,Horses,2004,2004,Head,236,,Official data
TA,Live animals,44,Colombia,5608,Import Quantity,1096,Horses,2004,2004,Head,248,,Official data
TA,Live animals,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,1096,Horses,2004,2004,Head,63,,Official data
TA,Live animals,236,Venezuela (Bolivarian Republic of),5608,Import Quantity,1096,Horses,2004,2004,Head,165,,Official data
TA,Live animals,234,Uruguay,5908,Export Quantity,1096,Horses,2004,2004,Head,446,,Official data
TA,Live animals,234,Uruguay,5608,Import Quantity,1096,Horses,2004,2004,Head,1477,,Official data
TA,Live animals,21,Brazil,5908,Export Quantity,1096,Horses,2004,2004,Head,749,,Official data
TA,Live animals,21,Brazil,5608,Import Quantity,1096,Horses,2004,2004,Head,404,,Official data
TA,Live animals,19,Bolivia (Plurinational State of),5908,Export Quantity,1096,Horses,2004,2004,Head,10,,Official data
TA,Live animals,19,Bolivia (Plurinational State of),5608,Import Quantity,1096,Horses,2004,2004,Head,77,*,Unofficial figure
TA,Live animals,170,Peru,5908,Export Quantity,1096,Horses,2004,2004,Head,135,,Official data
TA,Live animals,170,Peru,5608,Import Quantity,1096,Horses,2004,2004,Head,45,,Official data
TA,Live animals,169,Paraguay,5908,Export Quantity,1096,Horses,2004,2004,Head,9,,Official data
TA,Live animals,169,Paraguay,5608,Import Quantity,1096,Horses,2004,2004,Head,13,,Official data
TA,Live animals,9,Argentina,5908,Export Quantity,1034,Pigs,2004,2004,Head,186,,Official data
TA,Live animals,169,Paraguay,5608,Import Quantity,866,Cattle,2004,2004,Head,1825,,Official data
TA,Live animals,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,976,Sheep,2004,2004,Head,0,F,FAO estimate
TA,Live animals,236,Venezuela (Bolivarian Republic of),5608,Import Quantity,976,Sheep,2004,2004,Head,0,*,Unofficial figure
TA,Live animals,234,Uruguay,5908,Export Quantity,976,Sheep,2004,2004,Head,590661,,Official data
TA,Live animals,234,Uruguay,5608,Import Quantity,976,Sheep,2004,2004,Head,130,,Official data
TA,Live animals,21,Brazil,5908,Export Quantity,976,Sheep,2004,2004,Head,0,,Official data
TA,Live animals,21,Brazil,5608,Import Quantity,976,Sheep,2004,2004,Head,247,,Official data
TA,Live animals,19,Bolivia (Plurinational State of),5608,Import Quantity,976,Sheep,2004,2004,Head,0,*,Unofficial figure
TA,Live animals,170,Peru,5908,Export Quantity,976,Sheep,2004,2004,Head,0,*,Unofficial figure
TA,Live animals,170,Peru,5608,Import Quantity,976,Sheep,2004,2004,Head,995,,Official data
TA,Live animals,169,Paraguay,5908,Export Quantity,976,Sheep,2004,2004,Head,,M,Data not available
TA,Live animals,169,Paraguay,5608,Import Quantity,976,Sheep,2004,2004,Head,33,*,Unofficial figure
TA,Live animals,9,Argentina,5908,Export Quantity,866,Cattle,2004,2004,Head,1429,,Official data
TA,Live animals,9,Argentina,5608,Import Quantity,866,Cattle,2004,2004,Head,313,,Official data
TA,Live animals,58,Ecuador,5908,Export Quantity,866,Cattle,2004,2004,Head,0,F,FAO estimate
TA,Live animals,58,Ecuador,5608,Import Quantity,866,Cattle,2004,2004,Head,195,,Official data
TA,Live animals,44,Colombia,5908,Export Quantity,866,Cattle,2004,2004,Head,248991,,Official data
TA,Live animals,44,Colombia,5608,Import Quantity,866,Cattle,2004,2004,Head,114,,Official data
TA,Live animals,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,866,Cattle,2004,2004,Head,0,*,Unofficial figure
TA,Live animals,236,Venezuela (Bolivarian Republic of),5608,Import Quantity,866,Cattle,2004,2004,Head,199960,,Official data
TA,Live animals,234,Uruguay,5908,Export Quantity,866,Cattle,2004,2004,Head,42814,,Official data
TA,Live animals,234,Uruguay,5608,Import Quantity,866,Cattle,2004,2004,Head,0,*,Unofficial figure
TA,Live animals,21,Brazil,5908,Export Quantity,866,Cattle,2004,2004,Head,19831,,Official data
TA,Live animals,21,Brazil,5608,Import Quantity,866,Cattle,2004,2004,Head,709,,Official data
TA,Live animals,19,Bolivia (Plurinational State of),5908,Export Quantity,866,Cattle,2004,2004,Head,180,*,Unofficial figure
TA,Live animals,19,Bolivia (Plurinational State of),5608,Import Quantity,866,Cattle,2004,2004,Head,0,*,Unofficial figure
TA,Live animals,170,Peru,5908,Export Quantity,866,Cattle,2004,2004,Head,0,F,FAO estimate
TA,Live animals,170,Peru,5608,Import Quantity,866,Cattle,2004,2004,Head,888,,Official data
TA,Live animals,169,Paraguay,5908,Export Quantity,866,Cattle,2004,2004,Head,125,,Official data
TA,Live animals,9,Argentina,5608,Import Quantity,1034,Pigs,2004,2004,Head,525,,Official data
TA,Live animals,58,Ecuador,5908,Export Quantity,1034,Pigs,2004,2004,Head,0,F,FAO estimate
TA,Live animals,58,Ecuador,5608,Import Quantity,1034,Pigs,2004,2004,Head,1175,,Official data
TA,Live animals,44,Colombia,5908,Export Quantity,1034,Pigs,2004,2004,Head,547,,Official data
TA,Live animals,44,Colombia,5608,Import Quantity,1034,Pigs,2004,2004,Head,147,,Official data
TA,Live animals,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,1034,Pigs,2004,2004,Head,0,F,FAO estimate
TA,Live animals,236,Venezuela (Bolivarian Republic of),5608,Import Quantity,1034,Pigs,2004,2004,Head,1204,,Official data
TA,Live animals,234,Uruguay,5908,Export Quantity,1034,Pigs,2004,2004,Head,212,,Official data
TA,Live animals,234,Uruguay,5608,Import Quantity,1034,Pigs,2004,2004,Head,0,*,Unofficial figure
TA,Live animals,21,Brazil,5908,Export Quantity,1034,Pigs,2004,2004,Head,543,,Official data
TA,Live animals,21,Brazil,5608,Import Quantity,1034,Pigs,2004,2004,Head,124,,Official data
TA,Live animals,19,Bolivia (Plurinational State of),5608,Import Quantity,1034,Pigs,2004,2004,Head,1213,*,Unofficial figure
TA,Live animals,170,Peru,5908,Export Quantity,1034,Pigs,2004,2004,Head,220,,Official data
TA,Live animals,170,Peru,5608,Import Quantity,1034,Pigs,2004,2004,Head,27,,Official data
TA,Live animals,169,Paraguay,5608,Import Quantity,1034,Pigs,2004,2004,Head,236,,Official data
TA,Live animals,9,Argentina,5908,Export Quantity,1016,Goats,2004,2004,Head,0,,Official data
TA,Live animals,9,Argentina,5608,Import Quantity,1016,Goats,2004,2004,Head,0,,Official data
TA,Live animals,58,Ecuador,5608,Import Quantity,1016,Goats,2004,2004,Head,33,,Official data
TA,Live animals,44,Colombia,5908,Export Quantity,1016,Goats,2004,2004,Head,0,F,FAO estimate
TA,Live animals,44,Colombia,5608,Import Quantity,1016,Goats,2004,2004,Head,49,,Official data
TA,Live animals,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,1016,Goats,2004,2004,Head,0,,Official data
TA,Live animals,236,Venezuela (Bolivarian Republic of),5608,Import Quantity,1016,Goats,2004,2004,Head,0,F,FAO estimate
TA,Live animals,234,Uruguay,5908,Export Quantity,1016,Goats,2004,2004,Head,0,F,FAO estimate
TA,Live animals,234,Uruguay,5608,Import Quantity,1016,Goats,2004,2004,Head,0,F,FAO estimate
TA,Live animals,21,Brazil,5908,Export Quantity,1016,Goats,2004,2004,Head,0,F,FAO estimate
TA,Live animals,21,Brazil,5608,Import Quantity,1016,Goats,2004,2004,Head,36,,Official data
TA,Live animals,19,Bolivia (Plurinational State of),5608,Import Quantity,1016,Goats,2004,2004,Head,0,F,FAO estimate
TA,Live animals,170,Peru,5608,Import Quantity,1016,Goats,2004,2004,Head,0,,Official data
TA,Live animals,169,Paraguay,5608,Import Quantity,1016,Goats,2004,2004,Head,,M,Data not available
TA,Live animals,9,Argentina,5908,Export Quantity,976,Sheep,2004,2004,Head,35519,,Official data
TA,Live animals,9,Argentina,5608,Import Quantity,976,Sheep,2004,2004,Head,345,,Official data
TA,Live animals,58,Ecuador,5908,Export Quantity,976,Sheep,2004,2004,Head,,M,Data not available
TA,Live animals,58,Ecuador,5608,Import Quantity,976,Sheep,2004,2004,Head,0,*,Unofficial figure
TA,Live animals,44,Colombia,5908,Export Quantity,976,Sheep,2004,2004,Head,0,F,FAO estimate
TA,Live animals,44,Colombia,5608,Import Quantity,976,Sheep,2004,2004,Head,142,,Official data
TA,Live animals,9,Argentina,5908,Export Quantity,1034,Pigs,2005,2005,Head,26,,Official data
TA,Live animals,169,Paraguay,5608,Import Quantity,1096,Horses,2005,2005,Head,469,*,Unofficial figure
TA,Live animals,169,Paraguay,5908,Export Quantity,1096,Horses,2005,2005,Head,11,,Official data
TA,Live animals,170,Peru,5608,Import Quantity,1096,Horses,2005,2005,Head,42,,Official data
TA,Live animals,170,Peru,5908,Export Quantity,1096,Horses,2005,2005,Head,114,,Official data
TA,Live animals,19,Bolivia (Plurinational State of),5608,Import Quantity,1096,Horses,2005,2005,Head,23,,Official data
TA,Live animals,19,Bolivia (Plurinational State of),5908,Export Quantity,1096,Horses,2005,2005,Head,6,,Official data
TA,Live animals,21,Brazil,5608,Import Quantity,1096,Horses,2005,2005,Head,489,*,Unofficial figure
TA,Live animals,21,Brazil,5908,Export Quantity,1096,Horses,2005,2005,Head,709,,Official data
TA,Live animals,234,Uruguay,5608,Import Quantity,1096,Horses,2005,2005,Head,531,,Official data
TA,Live animals,234,Uruguay,5908,Export Quantity,1096,Horses,2005,2005,Head,3211,*,Unofficial figure
TA,Live animals,236,Venezuela (Bolivarian Republic of),5608,Import Quantity,1096,Horses,2005,2005,Head,322,,Official data
TA,Live animals,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,1096,Horses,2005,2005,Head,52,,Official data
TA,Live animals,44,Colombia,5608,Import Quantity,1096,Horses,2005,2005,Head,336,,Official data
TA,Live animals,44,Colombia,5908,Export Quantity,1096,Horses,2005,2005,Head,185,*,Unofficial figure
TA,Live animals,58,Ecuador,5608,Import Quantity,1096,Horses,2005,2005,Head,326,,Official data
TA,Live animals,58,Ecuador,5908,Export Quantity,1096,Horses,2005,2005,Head,42,,Official data
TA,Live animals,9,Argentina,5608,Import Quantity,1096,Horses,2005,2005,Head,478,,Official data
TA,Live animals,9,Argentina,5908,Export Quantity,1096,Horses,2005,2005,Head,5542,,Official data
TA,Live animals,21,Brazil,5608,Import Quantity,1126,Camels,2005,2005,Head,,M,Data not available
TA,Live animals,44,Colombia,5908,Export Quantity,1126,Camels,2005,2005,Head,,M,Data not available
TA,Live animals,170,Peru,5908,Export Quantity,1157,"Camelids, other",2005,2005,Head,,M,Data not available
TA,Live animals,19,Bolivia (Plurinational State of),5608,Import Quantity,1157,"Camelids, other",2005,2005,Head,,M,Data not available
TA,Live animals,44,Colombia,5608,Import Quantity,1157,"Camelids, other",2005,2005,Head,,M,Data not available
TA,Live animals,44,Colombia,5908,Export Quantity,1157,"Camelids, other",2005,2005,Head,,M,Data not available
TA,Live animals,58,Ecuador,5608,Import Quantity,1157,"Camelids, other",2005,2005,Head,,M,Data not available
TA,Live animals,9,Argentina,5608,Import Quantity,1157,"Camelids, other",2005,2005,Head,,M,Data not available
TA,Live animals,9,Argentina,5908,Export Quantity,1157,"Camelids, other",2005,2005,Head,,M,Data not available
TA,Live animals,169,Paraguay,5908,Export Quantity,866,Cattle,2005,2005,Head,0,*,Unofficial figure
TA,Live animals,170,Peru,5608,Import Quantity,866,Cattle,2005,2005,Head,1407,,Official data
TA,Live animals,170,Peru,5908,Export Quantity,866,Cattle,2005,2005,Head,0,F,FAO estimate
TA,Live animals,19,Bolivia (Plurinational State of),5608,Import Quantity,866,Cattle,2005,2005,Head,0,F,FAO estimate
TA,Live animals,19,Bolivia (Plurinational State of),5908,Export Quantity,866,Cattle,2005,2005,Head,0,*,Unofficial figure
TA,Live animals,21,Brazil,5608,Import Quantity,866,Cattle,2005,2005,Head,1186,,Official data
TA,Live animals,21,Brazil,5908,Export Quantity,866,Cattle,2005,2005,Head,113205,,Official data
TA,Live animals,234,Uruguay,5608,Import Quantity,866,Cattle,2005,2005,Head,11,,Official data
TA,Live animals,234,Uruguay,5908,Export Quantity,866,Cattle,2005,2005,Head,11466,,Official data
TA,Live animals,236,Venezuela (Bolivarian Republic of),5608,Import Quantity,866,Cattle,2005,2005,Head,129554,,Official data
TA,Live animals,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,866,Cattle,2005,2005,Head,0,F,FAO estimate
TA,Live animals,44,Colombia,5608,Import Quantity,866,Cattle,2005,2005,Head,84,,Official data
TA,Live animals,44,Colombia,5908,Export Quantity,866,Cattle,2005,2005,Head,136108,,Official data
TA,Live animals,58,Ecuador,5608,Import Quantity,866,Cattle,2005,2005,Head,49,,Official data
TA,Live animals,58,Ecuador,5908,Export Quantity,866,Cattle,2005,2005,Head,0,F,FAO estimate
TA,Live animals,9,Argentina,5608,Import Quantity,866,Cattle,2005,2005,Head,178,,Official data
TA,Live animals,9,Argentina,5908,Export Quantity,866,Cattle,2005,2005,Head,1037,,Official data
TA,Live animals,169,Paraguay,5608,Import Quantity,976,Sheep,2005,2005,Head,0,*,Unofficial figure
TA,Live animals,169,Paraguay,5908,Export Quantity,976,Sheep,2005,2005,Head,,M,Data not available
TA,Live animals,170,Peru,5608,Import Quantity,976,Sheep,2005,2005,Head,0,*,Unofficial figure
TA,Live animals,170,Peru,5908,Export Quantity,976,Sheep,2005,2005,Head,0,F,FAO estimate
TA,Live animals,19,Bolivia (Plurinational State of),5608,Import Quantity,976,Sheep,2005,2005,Head,0,F,FAO estimate
TA,Live animals,21,Brazil,5608,Import Quantity,976,Sheep,2005,2005,Head,777,,Official data
TA,Live animals,21,Brazil,5908,Export Quantity,976,Sheep,2005,2005,Head,385,,Official data
TA,Live animals,234,Uruguay,5608,Import Quantity,976,Sheep,2005,2005,Head,4,,Official data
TA,Live animals,234,Uruguay,5908,Export Quantity,976,Sheep,2005,2005,Head,279084,,Official data
TA,Live animals,236,Venezuela (Bolivarian Republic of),5608,Import Quantity,976,Sheep,2005,2005,Head,3,,Official data
TA,Live animals,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,976,Sheep,2005,2005,Head,2028,,Official data
TA,Live animals,169,Paraguay,5608,Import Quantity,866,Cattle,2005,2005,Head,1740,*,Unofficial figure
TA,Live animals,169,Paraguay,5608,Import Quantity,1016,Goats,2005,2005,Head,51,,Official data
TA,Live animals,170,Peru,5608,Import Quantity,1016,Goats,2005,2005,Head,15,,Official data
TA,Live animals,19,Bolivia (Plurinational State of),5608,Import Quantity,1016,Goats,2005,2005,Head,0,F,FAO estimate
TA,Live animals,21,Brazil,5608,Import Quantity,1016,Goats,2005,2005,Head,6,,Official data
TA,Live animals,21,Brazil,5908,Export Quantity,1016,Goats,2005,2005,Head,17,,Official data
TA,Live animals,234,Uruguay,5608,Import Quantity,1016,Goats,2005,2005,Head,0,F,FAO estimate
TA,Live animals,234,Uruguay,5908,Export Quantity,1016,Goats,2005,2005,Head,0,F,FAO estimate
TA,Live animals,236,Venezuela (Bolivarian Republic of),5608,Import Quantity,1016,Goats,2005,2005,Head,0,F,FAO estimate
TA,Live animals,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,1016,Goats,2005,2005,Head,0,F,FAO estimate
TA,Live animals,44,Colombia,5608,Import Quantity,1016,Goats,2005,2005,Head,51,,Official data
TA,Live animals,44,Colombia,5908,Export Quantity,1016,Goats,2005,2005,Head,0,F,FAO estimate
TA,Live animals,58,Ecuador,5608,Import Quantity,1016,Goats,2005,2005,Head,0,*,Unofficial figure
TA,Live animals,9,Argentina,5608,Import Quantity,1016,Goats,2005,2005,Head,0,F,FAO estimate
TA,Live animals,9,Argentina,5908,Export Quantity,1016,Goats,2005,2005,Head,50,,Official data
TA,Live animals,169,Paraguay,5608,Import Quantity,1034,Pigs,2005,2005,Head,91,,Official data
TA,Live animals,170,Peru,5608,Import Quantity,1034,Pigs,2005,2005,Head,0,*,Unofficial figure
TA,Live animals,170,Peru,5908,Export Quantity,1034,Pigs,2005,2005,Head,7,,Official data
TA,Live animals,19,Bolivia (Plurinational State of),5608,Import Quantity,1034,Pigs,2005,2005,Head,238,*,Unofficial figure
TA,Live animals,21,Brazil,5608,Import Quantity,1034,Pigs,2005,2005,Head,915,,Official data
TA,Live animals,21,Brazil,5908,Export Quantity,1034,Pigs,2005,2005,Head,340,,Official data
TA,Live animals,234,Uruguay,5608,Import Quantity,1034,Pigs,2005,2005,Head,26,,Official data
TA,Live animals,234,Uruguay,5908,Export Quantity,1034,Pigs,2005,2005,Head,0,*,Unofficial figure
TA,Live animals,236,Venezuela (Bolivarian Republic of),5608,Import Quantity,1034,Pigs,2005,2005,Head,1123,,Official data
TA,Live animals,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,1034,Pigs,2005,2005,Head,0,F,FAO estimate
TA,Live animals,44,Colombia,5608,Import Quantity,1034,Pigs,2005,2005,Head,149,,Official data
TA,Live animals,44,Colombia,5908,Export Quantity,1034,Pigs,2005,2005,Head,921,,Official data
TA,Live animals,58,Ecuador,5608,Import Quantity,1034,Pigs,2005,2005,Head,1532,,Official data
TA,Live animals,58,Ecuador,5908,Export Quantity,1034,Pigs,2005,2005,Head,0,F,FAO estimate
TA,Live animals,9,Argentina,5608,Import Quantity,1034,Pigs,2005,2005,Head,248,,Official data
TA,Live animals,44,Colombia,5608,Import Quantity,976,Sheep,2005,2005,Head,447,,Official data
TA,Live animals,44,Colombia,5908,Export Quantity,976,Sheep,2005,2005,Head,0,F,FAO estimate
TA,Live animals,58,Ecuador,5608,Import Quantity,976,Sheep,2005,2005,Head,0,F,FAO estimate
