Domain Code,Domain,Reporter Country Code,Reporter Countries,Partner Country Code,Partner Countries,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
TM,Detailed trade matrix,234,Uruguay,21,Brazil,5908,Export Quantity,976,Sheep,2005,2005,Head,747,,Official data
TM,Detailed trade matrix,234,Uruguay,21,Brazil,5908,Export Quantity,976,Sheep,2006,2006,Head,513,,Official data
TM,Detailed trade matrix,234,Uruguay,21,Brazil,5908,Export Quantity,976,Sheep,2007,2007,Head,34323,,Official data
TM,Detailed trade matrix,234,Uruguay,21,Brazil,5908,Export Quantity,976,Sheep,2008,2008,Head,13383,,Official data
TM,Detailed trade matrix,234,Uruguay,21,Brazil,5908,Export Quantity,976,Sheep,2009,2009,Head,34391,,Official data
TM,Detailed trade matrix,234,Uruguay,21,Brazil,5908,Export Quantity,976,Sheep,2010,2010,Head,5720,,Official data
TM,Detailed trade matrix,234,Uruguay,21,Brazil,5908,Export Quantity,976,Sheep,2011,2011,Head,644,,Official data
TM,Detailed trade matrix,234,Uruguay,21,Brazil,5908,Export Quantity,976,Sheep,2012,2012,Head,13839,,Official data
TM,Detailed trade matrix,234,Uruguay,21,Brazil,5908,Export Quantity,976,Sheep,2013,2013,Head,543,,Official data
TM,Detailed trade matrix,234,Uruguay,40,Chile,5908,Export Quantity,1171,Animals live nes,1996,1996,Head,0,,Official data
TM,Detailed trade matrix,234,Uruguay,40,Chile,5908,Export Quantity,1171,Animals live nes,1997,1997,Head,0,,Official data
TM,Detailed trade matrix,234,Uruguay,40,Chile,5908,Export Quantity,1171,Animals live nes,1998,1998,Head,0,,Official data
TM,Detailed trade matrix,234,Uruguay,40,Chile,5908,Export Quantity,1171,Animals live nes,1999,1999,Head,0,,Official data
TM,Detailed trade matrix,234,Uruguay,40,Chile,5908,Export Quantity,866,Cattle,1998,1998,Head,1,,Official data
TM,Detailed trade matrix,234,Uruguay,40,Chile,5608,Import Quantity,1096,Horses,1996,1996,Head,1,,Official data
TM,Detailed trade matrix,234,Uruguay,40,Chile,5608,Import Quantity,1096,Horses,2002,2002,Head,6,,Official data
TM,Detailed trade matrix,234,Uruguay,40,Chile,5608,Import Quantity,1096,Horses,2004,2004,Head,7,,Official data
TM,Detailed trade matrix,234,Uruguay,40,Chile,5608,Import Quantity,1096,Horses,2006,2006,Head,2,,Official data
TM,Detailed trade matrix,234,Uruguay,40,Chile,5608,Import Quantity,1096,Horses,2007,2007,Head,5,,Official data
TM,Detailed trade matrix,234,Uruguay,40,Chile,5608,Import Quantity,1096,Horses,2008,2008,Head,8,,Official data
TM,Detailed trade matrix,234,Uruguay,40,Chile,5608,Import Quantity,1096,Horses,2009,2009,Head,17,,Official data
TM,Detailed trade matrix,234,Uruguay,40,Chile,5608,Import Quantity,1096,Horses,2010,2010,Head,9,,Official data
TM,Detailed trade matrix,234,Uruguay,40,Chile,5608,Import Quantity,1096,Horses,2011,2011,Head,4,,Official data
TM,Detailed trade matrix,234,Uruguay,40,Chile,5908,Export Quantity,1096,Horses,1991,1991,Head,2,,Official data
TM,Detailed trade matrix,234,Uruguay,40,Chile,5908,Export Quantity,1096,Horses,1992,1992,Head,11,,Official data
TM,Detailed trade matrix,234,Uruguay,40,Chile,5908,Export Quantity,1096,Horses,1993,1993,Head,3,,Official data
TM,Detailed trade matrix,234,Uruguay,40,Chile,5908,Export Quantity,1096,Horses,1995,1995,Head,2,,Official data
TM,Detailed trade matrix,234,Uruguay,40,Chile,5908,Export Quantity,1096,Horses,1996,1996,Head,7,,Official data
TM,Detailed trade matrix,234,Uruguay,40,Chile,5908,Export Quantity,1096,Horses,2000,2000,Head,12,,Official data
TM,Detailed trade matrix,234,Uruguay,40,Chile,5908,Export Quantity,1096,Horses,2001,2001,Head,9,,Official data
TM,Detailed trade matrix,234,Uruguay,40,Chile,5908,Export Quantity,1096,Horses,2003,2003,Head,1,,Official data
TM,Detailed trade matrix,234,Uruguay,40,Chile,5908,Export Quantity,1096,Horses,2005,2005,Head,2,,Official data
TM,Detailed trade matrix,234,Uruguay,40,Chile,5908,Export Quantity,1096,Horses,2006,2006,Head,2,,Official data
TM,Detailed trade matrix,234,Uruguay,40,Chile,5908,Export Quantity,1096,Horses,2009,2009,Head,1,,Official data
TM,Detailed trade matrix,234,Uruguay,40,Chile,5908,Export Quantity,1096,Horses,2013,2013,Head,7,,Official data
TM,Detailed trade matrix,234,Uruguay,40,Chile,5608,Import Quantity,1034,Pigs,1991,1991,Head,4,,Official data
TM,Detailed trade matrix,234,Uruguay,40,Chile,5608,Import Quantity,976,Sheep,2003,2003,Head,1,,Official data
TM,Detailed trade matrix,234,Uruguay,40,Chile,5908,Export Quantity,976,Sheep,1998,1998,Head,0,,Official data
TM,Detailed trade matrix,234,Uruguay,44,Colombia,5908,Export Quantity,1171,Animals live nes,1997,1997,Head,0,,Official data
TM,Detailed trade matrix,234,Uruguay,44,Colombia,5908,Export Quantity,1171,Animals live nes,1998,1998,Head,0,,Official data
TM,Detailed trade matrix,234,Uruguay,44,Colombia,5908,Export Quantity,1096,Horses,1994,1994,Head,15,,Official data
TM,Detailed trade matrix,234,Uruguay,44,Colombia,5908,Export Quantity,1096,Horses,1998,1998,Head,0,,Official data
TM,Detailed trade matrix,234,Uruguay,44,Colombia,5908,Export Quantity,1096,Horses,2003,2003,Head,1,,Official data
TM,Detailed trade matrix,234,Uruguay,44,Colombia,5908,Export Quantity,1096,Horses,2005,2005,Head,11,,Official data
TM,Detailed trade matrix,234,Uruguay,44,Colombia,5908,Export Quantity,1096,Horses,2006,2006,Head,2,,Official data
TM,Detailed trade matrix,234,Uruguay,44,Colombia,5908,Export Quantity,1096,Horses,2008,2008,Head,21,,Official data
TM,Detailed trade matrix,234,Uruguay,44,Colombia,5908,Export Quantity,1096,Horses,2010,2010,Head,2,,Official data
TM,Detailed trade matrix,234,Uruguay,44,Colombia,5908,Export Quantity,1096,Horses,2011,2011,Head,1,,Official data
TM,Detailed trade matrix,234,Uruguay,44,Colombia,5908,Export Quantity,976,Sheep,2008,2008,Head,145,,Official data
TM,Detailed trade matrix,234,Uruguay,58,Ecuador,5908,Export Quantity,866,Cattle,1991,1991,Head,92,,Official data
TM,Detailed trade matrix,234,Uruguay,58,Ecuador,5908,Export Quantity,866,Cattle,2003,2003,Head,694,,Official data
TM,Detailed trade matrix,234,Uruguay,58,Ecuador,5908,Export Quantity,866,Cattle,2008,2008,Head,170,,Official data
TM,Detailed trade matrix,234,Uruguay,58,Ecuador,5908,Export Quantity,1096,Horses,1988,1988,Head,2,,Official data
TM,Detailed trade matrix,234,Uruguay,58,Ecuador,5908,Export Quantity,1096,Horses,2003,2003,Head,11,,Official data
TM,Detailed trade matrix,234,Uruguay,58,Ecuador,5908,Export Quantity,1096,Horses,2009,2009,Head,4,,Official data
TM,Detailed trade matrix,234,Uruguay,58,Ecuador,5908,Export Quantity,1034,Pigs,2007,2007,Head,180,,Official data
TM,Detailed trade matrix,234,Uruguay,58,Ecuador,5908,Export Quantity,976,Sheep,2011,2011,Head,4124,,Official data
TM,Detailed trade matrix,234,Uruguay,169,Paraguay,5608,Import Quantity,866,Cattle,1986,1986,Head,10,,Official data
TM,Detailed trade matrix,234,Uruguay,169,Paraguay,5608,Import Quantity,866,Cattle,1991,1991,Head,11,,Official data
TM,Detailed trade matrix,234,Uruguay,169,Paraguay,5608,Import Quantity,866,Cattle,1992,1992,Head,12,,Official data
TM,Detailed trade matrix,234,Uruguay,169,Paraguay,5908,Export Quantity,866,Cattle,1986,1986,Head,468,,Official data
TM,Detailed trade matrix,234,Uruguay,169,Paraguay,5908,Export Quantity,866,Cattle,1987,1987,Head,32,,Official data
TM,Detailed trade matrix,234,Uruguay,169,Paraguay,5908,Export Quantity,866,Cattle,1988,1988,Head,572,,Official data
TM,Detailed trade matrix,234,Uruguay,169,Paraguay,5908,Export Quantity,866,Cattle,1989,1989,Head,247,,Official data
TM,Detailed trade matrix,234,Uruguay,169,Paraguay,5908,Export Quantity,866,Cattle,1990,1990,Head,54,,Official data
TM,Detailed trade matrix,234,Uruguay,169,Paraguay,5908,Export Quantity,866,Cattle,1991,1991,Head,639,,Official data
TM,Detailed trade matrix,234,Uruguay,169,Paraguay,5908,Export Quantity,866,Cattle,1992,1992,Head,958,,Official data
TM,Detailed trade matrix,234,Uruguay,169,Paraguay,5908,Export Quantity,866,Cattle,1993,1993,Head,1139,,Official data
TM,Detailed trade matrix,234,Uruguay,169,Paraguay,5908,Export Quantity,866,Cattle,1994,1994,Head,1842,,Official data
TM,Detailed trade matrix,234,Uruguay,169,Paraguay,5908,Export Quantity,866,Cattle,1995,1995,Head,2609,,Official data
TM,Detailed trade matrix,234,Uruguay,169,Paraguay,5908,Export Quantity,866,Cattle,1996,1996,Head,1415,,Official data
TM,Detailed trade matrix,234,Uruguay,169,Paraguay,5908,Export Quantity,866,Cattle,1997,1997,Head,659,,Official data
