"from","to","distance","flow","year","popFrom","popTo","year.1"
"Brazil","Colombia",2751.42249501054,0,"1996",14725503,2400000,"1996"
"Chile","Colombia",4348.83354270014,0,"1996",4516344,2400000,"1996"
"Colombia","Colombia",0,0,"1996",2400000,2400000,"1996"
"Ecuador","Colombia",840.344466338468,0,"1996",1708920,2400000,"1996"
"Paraguay","Colombia",3415.921941428,0,"1996",386026,2400000,"1996"
"Peru","Colombia",1462.40463082501,0,"1996",12712513,2400000,"1996"
"Uruguay","Colombia",4461.84126189406,0,"1996",19747000,2400000,"1996"
"Venezuela","Colombia",840.85503052881,0,"1996",480552,2400000,"1996"
"Argentina","Ecuador",3999.3326249303,0,"1996",14308000,1708920,"1996"
"Bolivia","Ecuador",2272.50983152685,0,"1996",7067739,1708920,"1996"
"Brazil","Ecuador",2984.04262936217,0,"1996",14725503,1708920,"1996"
"Chile","Ecuador",3824.43442207705,0,"1996",4516344,1708920,"1996"
"Colombia","Ecuador",840.344466338468,0,"1996",2400000,1708920,"1996"
"Ecuador","Ecuador",0,0,"1996",1708920,1708920,"1996"
"Paraguay","Ecuador",3250.23740422779,0,"1996",386026,1708920,"1996"
"Peru","Ecuador",970.593580094301,0,"1996",12712513,1708920,"1996"
"Uruguay","Ecuador",4202.77606287468,0,"1996",19747000,1708920,"1996"
"Venezuela","Ecuador",1657.06351856764,0,"1996",480552,1708920,"1996"
"Argentina","Paraguay",1481.30586680423,0,"1996",14308000,386026,"1996"
"Bolivia","Paraguay",978.129744567879,0,"1996",7067739,386026,"1996"
"Brazil","Paraguay",1489.69662074046,11200,"1996",14725503,386026,"1996"
"Chile","Paraguay",1812.53392353318,0,"1996",4516344,386026,"1996"
"Colombia","Paraguay",3415.921941428,0,"1996",2400000,386026,"1996"
"Ecuador","Paraguay",3250.23740422779,0,"1996",1708920,386026,"1996"
"Paraguay","Paraguay",0,0,"1996",386026,386026,"1996"
"Peru","Paraguay",2313.14659568562,0,"1996",12712513,386026,"1996"
"Uruguay","Paraguay",1086.56070082819,2,"1996",19747000,386026,"1996"
"Venezuela","Paraguay",3484.3757151894,0,"1996",480552,386026,"1996"
"Argentina","Peru",3042.91337969977,0,"1996",14308000,12712513,"1996"
"Bolivia","Peru",1346.81559926284,0,"1996",7067739,12712513,"1996"
"Brazil","Peru",2335.42519419623,0,"1996",14725503,12712513,"1996"
"Chile","Peru",2907.26314858048,0,"1996",4516344,12712513,"1996"
"Colombia","Peru",1462.40463082501,0,"1996",2400000,12712513,"1996"
"Ecuador","Peru",970.593580094301,0,"1996",1708920,12712513,"1996"
"Paraguay","Peru",2313.14659568562,0,"1996",386026,12712513,"1996"
"Peru","Peru",0,0,"1996",12712513,12712513,"1996"
"Uruguay","Peru",3235.55515495335,0,"1996",19747000,12712513,"1996"
"Venezuela","Peru",2027.07639181003,0,"1996",480552,12712513,"1996"
"Argentina","Uruguay",886.025785928525,0,"1996",14308000,19747000,"1996"
"Bolivia","Uruguay",1988.1166048493,0,"1996",7067739,19747000,"1996"
"Brazil","Uruguay",2459.62642648411,43,"1996",14725503,19747000,"1996"
"Chile","Uruguay",1425.34334919956,0,"1996",4516344,19747000,"1996"
"Colombia","Uruguay",4461.84126189406,0,"1996",2400000,19747000,"1996"
"Ecuador","Uruguay",4202.77606287468,0,"1996",1708920,19747000,"1996"
"Paraguay","Uruguay",1086.56070082819,0,"1996",386026,19747000,"1996"
"Peru","Uruguay",3235.55515495335,0,"1996",12712513,19747000,"1996"
"Uruguay","Uruguay",0,0,"1996",19747000,19747000,"1996"
"Venezuela","Uruguay",4569.68551328267,0,"1996",480552,19747000,"1996"
"Argentina","Venezuela",4709.22119899415,0,"1996",14308000,480552,"1996"
"Bolivia","Venezuela",2657.95864060761,0,"1996",7067739,480552,"1996"
"Brazil","Venezuela",2467.66256692768,0,"1996",14725503,480552,"1996"
"Chile","Venezuela",4731.36564349597,0,"1996",4516344,480552,"1996"
"Colombia","Venezuela",840.85503052881,0,"1996",2400000,480552,"1996"
"Ecuador","Venezuela",1657.06351856764,0,"1996",1708920,480552,"1996"
"Paraguay","Venezuela",3484.3757151894,0,"1996",386026,480552,"1996"
"Peru","Venezuela",2027.07639181003,0,"1996",12712513,480552,"1996"
"Uruguay","Venezuela",4569.68551328267,0,"1996",19747000,480552,"1996"
"Venezuela","Venezuela",9.50453877449036e-05,0,"1996",480552,480552,"1996"
"Argentina","Argentina",0,0,"1997",13197800,13197800,"1997"
"Bolivia","Argentina",2056.02752105864,0,"1997",7250723,13197800,"1997"
"Brazil","Argentina",2970.62008811255,0,"1997",14533716,13197800,"1997"
"Chile","Argentina",549.236062178285,66686,"1997",3834668,13197800,"1997"
"Colombia","Argentina",4428.06221883752,0,"1997",2325100,13197800,"1997"
"Ecuador","Argentina",3999.3326249303,0,"1997",1802463,13197800,"1997"
"Paraguay","Argentina",1481.30586680423,0,"1997",394500,13197800,"1997"
"Peru","Argentina",3042.91337969977,0,"1997",13108047,13197800,"1997"
"Uruguay","Argentina",886.025785928525,85672,"1997",18280000,13197800,"1997"
"Venezuela","Argentina",4709.22119899415,0,"1997",479092,13197800,"1997"
"Argentina","Bolivia",2056.02752105864,0,"1997",13197800,7250723,"1997"
"Bolivia","Bolivia",0,0,"1997",7250723,7250723,"1997"
"Brazil","Bolivia",1406.69570016608,0,"1997",14533716,7250723,"1997"
"Chile","Bolivia",2150.12404536596,0,"1997",3834668,7250723,"1997"
"Colombia","Bolivia",2474.21126193179,0,"1997",2325100,7250723,"1997"
"Ecuador","Bolivia",2272.50983152685,0,"1997",1802463,7250723,"1997"
"Paraguay","Bolivia",978.129744567879,0,"1997",394500,7250723,"1997"
"Peru","Bolivia",1346.81559926284,0,"1997",13108047,7250723,"1997"
"Uruguay","Bolivia",1988.1166048493,0,"1997",18280000,7250723,"1997"
"Venezuela","Bolivia",2657.95864060761,0,"1997",479092,7250723,"1997"
"Argentina","Brazil",2970.62008811255,0,"1997",13197800,14533716,"1997"
"Bolivia","Brazil",1406.69570016608,0,"1997",7250723,14533716,"1997"
"Brazil","Brazil",9.50453877449036e-05,0,"1997",14533716,14533716,"1997"
"Chile","Brazil",3263.9546339556,0,"1997",3834668,14533716,"1997"
"Colombia","Brazil",2751.42249501054,0,"1997",2325100,14533716,"1997"
"Ecuador","Brazil",2984.04262936217,0,"1997",1802463,14533716,"1997"
"Paraguay","Brazil",1489.69662074046,0,"1997",394500,14533716,"1997"
"Peru","Brazil",2335.42519419623,0,"1997",13108047,14533716,"1997"
"Uruguay","Brazil",2459.62642648411,180740,"1997",18280000,14533716,"1997"
"Venezuela","Brazil",2467.66256692768,0,"1997",479092,14533716,"1997"
"Argentina","Chile",549.236062178285,2,"1997",13197800,3834668,"1997"
"Bolivia","Chile",2150.12404536596,0,"1997",7250723,3834668,"1997"
"Brazil","Chile",3263.9546339556,0,"1997",14533716,3834668,"1997"
"Chile","Chile",0,0,"1997",3834668,3834668,"1997"
"Colombia","Chile",4348.83354270014,0,"1997",2325100,3834668,"1997"
"Ecuador","Chile",3824.43442207705,0,"1997",1802463,3834668,"1997"
"Paraguay","Chile",1812.53392353318,0,"1997",394500,3834668,"1997"
"Peru","Chile",2907.26314858048,0,"1997",13108047,3834668,"1997"
"Uruguay","Chile",1425.34334919956,0,"1997",18280000,3834668,"1997"
"Venezuela","Chile",4731.36564349597,0,"1997",479092,3834668,"1997"
"Argentina","Colombia",4428.06221883752,0,"1997",13197800,2325100,"1997"
"Bolivia","Colombia",2474.21126193179,0,"1997",7250723,2325100,"1997"
"Brazil","Colombia",2751.42249501054,3,"1997",14533716,2325100,"1997"
"Chile","Colombia",4348.83354270014,0,"1997",3834668,2325100,"1997"
"Colombia","Colombia",0,0,"1997",2325100,2325100,"1997"
"Ecuador","Colombia",840.344466338468,0,"1997",1802463,2325100,"1997"
"Paraguay","Colombia",3415.921941428,0,"1997",394500,2325100,"1997"
"Peru","Colombia",1462.40463082501,0,"1997",13108047,2325100,"1997"
"Uruguay","Colombia",4461.84126189406,0,"1997",18280000,2325100,"1997"
"Venezuela","Colombia",840.85503052881,0,"1997",479092,2325100,"1997"
"Argentina","Ecuador",3999.3326249303,0,"1997",13197800,1802463,"1997"
"Bolivia","Ecuador",2272.50983152685,0,"1997",7250723,1802463,"1997"
"Brazil","Ecuador",2984.04262936217,0,"1997",14533716,1802463,"1997"
"Chile","Ecuador",3824.43442207705,0,"1997",3834668,1802463,"1997"
"Colombia","Ecuador",840.344466338468,0,"1997",2325100,1802463,"1997"
"Ecuador","Ecuador",0,0,"1997",1802463,1802463,"1997"
"Paraguay","Ecuador",3250.23740422779,0,"1997",394500,1802463,"1997"
"Peru","Ecuador",970.593580094301,0,"1997",13108047,1802463,"1997"
"Uruguay","Ecuador",4202.77606287468,0,"1997",18280000,1802463,"1997"
"Venezuela","Ecuador",1657.06351856764,0,"1997",479092,1802463,"1997"
"Argentina","Paraguay",1481.30586680423,0,"1997",13197800,394500,"1997"
"Bolivia","Paraguay",978.129744567879,0,"1997",7250723,394500,"1997"
"Brazil","Paraguay",1489.69662074046,3160,"1997",14533716,394500,"1997"
"Chile","Paraguay",1812.53392353318,0,"1997",3834668,394500,"1997"
"Colombia","Paraguay",3415.921941428,0,"1997",2325100,394500,"1997"
"Ecuador","Paraguay",3250.23740422779,0,"1997",1802463,394500,"1997"
"Paraguay","Paraguay",0,0,"1997",394500,394500,"1997"
"Peru","Paraguay",2313.14659568562,0,"1997",13108047,394500,"1997"
"Uruguay","Paraguay",1086.56070082819,920,"1997",18280000,394500,"1997"
"Venezuela","Paraguay",3484.3757151894,0,"1997",479092,394500,"1997"
"Argentina","Peru",3042.91337969977,0,"1997",13197800,13108047,"1997"
"Bolivia","Peru",1346.81559926284,0,"1997",7250723,13108047,"1997"
"Brazil","Peru",2335.42519419623,1738,"1997",14533716,13108047,"1997"
"Chile","Peru",2907.26314858048,0,"1997",3834668,13108047,"1997"
"Colombia","Peru",1462.40463082501,0,"1997",2325100,13108047,"1997"
"Ecuador","Peru",970.593580094301,0,"1997",1802463,13108047,"1997"
"Paraguay","Peru",2313.14659568562,0,"1997",394500,13108047,"1997"
"Peru","Peru",0,0,"1997",13108047,13108047,"1997"
"Uruguay","Peru",3235.55515495335,0,"1997",18280000,13108047,"1997"
"Venezuela","Peru",2027.07639181003,0,"1997",479092,13108047,"1997"
"Argentina","Uruguay",886.025785928525,0,"1997",13197800,18280000,"1997"
"Bolivia","Uruguay",1988.1166048493,0,"1997",7250723,18280000,"1997"
"Brazil","Uruguay",2459.62642648411,0,"1997",14533716,18280000,"1997"
"Chile","Uruguay",1425.34334919956,0,"1997",3834668,18280000,"1997"
"Colombia","Uruguay",4461.84126189406,0,"1997",2325100,18280000,"1997"
"Ecuador","Uruguay",4202.77606287468,0,"1997",1802463,18280000,"1997"
"Paraguay","Uruguay",1086.56070082819,0,"1997",394500,18280000,"1997"
"Peru","Uruguay",3235.55515495335,0,"1997",13108047,18280000,"1997"
"Uruguay","Uruguay",0,0,"1997",18280000,18280000,"1997"
"Venezuela","Uruguay",4569.68551328267,0,"1997",479092,18280000,"1997"
"Argentina","Venezuela",4709.22119899415,0,"1997",13197800,479092,"1997"
"Bolivia","Venezuela",2657.95864060761,0,"1997",7250723,479092,"1997"
"Brazil","Venezuela",2467.66256692768,0,"1997",14533716,479092,"1997"
"Chile","Venezuela",4731.36564349597,0,"1997",3834668,479092,"1997"
"Colombia","Venezuela",840.85503052881,0,"1997",2325100,479092,"1997"
"Ecuador","Venezuela",1657.06351856764,0,"1997",1802463,479092,"1997"
"Paraguay","Venezuela",3484.3757151894,0,"1997",394500,479092,"1997"
"Peru","Venezuela",2027.07639181003,0,"1997",13108047,479092,"1997"
"Uruguay","Venezuela",4569.68551328267,0,"1997",18280000,479092,"1997"
"Venezuela","Venezuela",9.50453877449036e-05,0,"1997",479092,479092,"1997"
"Argentina","Argentina",0,0,"1998",13500000,13500000,"1998"
"Bolivia","Argentina",2056.02752105864,0,"1998",7422892,13500000,"1998"
"Brazil","Argentina",2970.62008811255,0,"1998",14268387,13500000,"1998"
"Chile","Argentina",549.236062178285,9004,"1998",3754114,13500000,"1998"
"Colombia","Argentina",4428.06221883752,0,"1998",1994400,13500000,"1998"
"Ecuador","Argentina",3999.3326249303,0,"1998",2080999,13500000,"1998"
"Paraguay","Argentina",1481.30586680423,0,"1998",394564,13500000,"1998"
"Peru","Argentina",3042.91337969977,0,"1998",13565812,13500000,"1998"
"Uruguay","Argentina",886.025785928525,29090,"1998",16495000,13500000,"1998"
"Venezuela","Argentina",4709.22119899415,0,"1998",475341,13500000,"1998"
"Argentina","Bolivia",2056.02752105864,0,"1998",13500000,7422892,"1998"
"Bolivia","Bolivia",0,0,"1998",7422892,7422892,"1998"
"Brazil","Bolivia",1406.69570016608,0,"1998",14268387,7422892,"1998"
"Chile","Bolivia",2150.12404536596,0,"1998",3754114,7422892,"1998"
"Colombia","Bolivia",2474.21126193179,0,"1998",1994400,7422892,"1998"
"Ecuador","Bolivia",2272.50983152685,0,"1998",2080999,7422892,"1998"
"Paraguay","Bolivia",978.129744567879,0,"1998",394564,7422892,"1998"
"Peru","Bolivia",1346.81559926284,0,"1998",13565812,7422892,"1998"
"Uruguay","Bolivia",1988.1166048493,0,"1998",16495000,7422892,"1998"
"Venezuela","Bolivia",2657.95864060761,0,"1998",475341,7422892,"1998"
"Argentina","Brazil",2970.62008811255,0,"1998",13500000,14268387,"1998"
"Bolivia","Brazil",1406.69570016608,0,"1998",7422892,14268387,"1998"
"Brazil","Brazil",9.50453877449036e-05,0,"1998",14268387,14268387,"1998"
"Chile","Brazil",3263.9546339556,0,"1998",3754114,14268387,"1998"
"Colombia","Brazil",2751.42249501054,0,"1998",1994400,14268387,"1998"
"Ecuador","Brazil",2984.04262936217,0,"1998",2080999,14268387,"1998"
"Paraguay","Brazil",1489.69662074046,0,"1998",394564,14268387,"1998"
"Peru","Brazil",2335.42519419623,0,"1998",13565812,14268387,"1998"
"Uruguay","Brazil",2459.62642648411,95945,"1998",16495000,14268387,"1998"
"Venezuela","Brazil",2467.66256692768,0,"1998",475341,14268387,"1998"
"Argentina","Chile",549.236062178285,4,"1998",13500000,3754114,"1998"
"Bolivia","Chile",2150.12404536596,0,"1998",7422892,3754114,"1998"
"Brazil","Chile",3263.9546339556,0,"1998",14268387,3754114,"1998"
"Chile","Chile",0,0,"1998",3754114,3754114,"1998"
"Colombia","Chile",4348.83354270014,0,"1998",1994400,3754114,"1998"
"Ecuador","Chile",3824.43442207705,0,"1998",2080999,3754114,"1998"
"Paraguay","Chile",1812.53392353318,0,"1998",394564,3754114,"1998"
"Peru","Chile",2907.26314858048,0,"1998",13565812,3754114,"1998"
"Uruguay","Chile",1425.34334919956,0,"1998",16495000,3754114,"1998"
"Venezuela","Chile",4731.36564349597,0,"1998",475341,3754114,"1998"
"Argentina","Colombia",4428.06221883752,0,"1998",13500000,1994400,"1998"
"Bolivia","Colombia",2474.21126193179,0,"1998",7422892,1994400,"1998"
"Brazil","Colombia",2751.42249501054,0,"1998",14268387,1994400,"1998"
"Chile","Colombia",4348.83354270014,0,"1998",3754114,1994400,"1998"
"Colombia","Colombia",0,0,"1998",1994400,1994400,"1998"
"Ecuador","Colombia",840.344466338468,0,"1998",2080999,1994400,"1998"
"Paraguay","Colombia",3415.921941428,0,"1998",394564,1994400,"1998"
"Peru","Colombia",1462.40463082501,0,"1998",13565812,1994400,"1998"
"Uruguay","Colombia",4461.84126189406,0,"1998",16495000,1994400,"1998"
"Venezuela","Colombia",840.85503052881,0,"1998",475341,1994400,"1998"
"Argentina","Ecuador",3999.3326249303,0,"1998",13500000,2080999,"1998"
"Bolivia","Ecuador",2272.50983152685,0,"1998",7422892,2080999,"1998"
"Brazil","Ecuador",2984.04262936217,0,"1998",14268387,2080999,"1998"
"Chile","Ecuador",3824.43442207705,0,"1998",3754114,2080999,"1998"
"Colombia","Ecuador",840.344466338468,0,"1998",1994400,2080999,"1998"
"Ecuador","Ecuador",0,0,"1998",2080999,2080999,"1998"
"Paraguay","Ecuador",3250.23740422779,0,"1998",394564,2080999,"1998"
"Peru","Ecuador",970.593580094301,0,"1998",13565812,2080999,"1998"
"Uruguay","Ecuador",4202.77606287468,0,"1998",16495000,2080999,"1998"
"Venezuela","Ecuador",1657.06351856764,0,"1998",475341,2080999,"1998"
"Argentina","Paraguay",1481.30586680423,0,"1998",13500000,394564,"1998"
"Bolivia","Paraguay",978.129744567879,0,"1998",7422892,394564,"1998"
"Brazil","Paraguay",1489.69662074046,0,"1998",14268387,394564,"1998"
"Chile","Paraguay",1812.53392353318,0,"1998",3754114,394564,"1998"
"Colombia","Paraguay",3415.921941428,0,"1998",1994400,394564,"1998"
"Ecuador","Paraguay",3250.23740422779,0,"1998",2080999,394564,"1998"
"Paraguay","Paraguay",0,0,"1998",394564,394564,"1998"
"Peru","Paraguay",2313.14659568562,0,"1998",13565812,394564,"1998"
"Uruguay","Paraguay",1086.56070082819,80,"1998",16495000,394564,"1998"
"Venezuela","Paraguay",3484.3757151894,0,"1998",475341,394564,"1998"
"Argentina","Peru",3042.91337969977,0,"1998",13500000,13565812,"1998"
"Bolivia","Peru",1346.81559926284,0,"1998",7422892,13565812,"1998"
"Brazil","Peru",2335.42519419623,0,"1998",14268387,13565812,"1998"
"Chile","Peru",2907.26314858048,29,"1998",3754114,13565812,"1998"
"Colombia","Peru",1462.40463082501,0,"1998",1994400,13565812,"1998"
"Ecuador","Peru",970.593580094301,0,"1998",2080999,13565812,"1998"
"Paraguay","Peru",2313.14659568562,0,"1998",394564,13565812,"1998"
"Peru","Peru",0,0,"1998",13565812,13565812,"1998"
"Uruguay","Peru",3235.55515495335,0,"1998",16495000,13565812,"1998"
"Venezuela","Peru",2027.07639181003,0,"1998",475341,13565812,"1998"
"Argentina","Uruguay",886.025785928525,0,"1998",13500000,16495000,"1998"
"Bolivia","Uruguay",1988.1166048493,0,"1998",7422892,16495000,"1998"
"Brazil","Uruguay",2459.62642648411,0,"1998",14268387,16495000,"1998"
"Chile","Uruguay",1425.34334919956,0,"1998",3754114,16495000,"1998"
"Colombia","Uruguay",4461.84126189406,0,"1998",1994400,16495000,"1998"
"Ecuador","Uruguay",4202.77606287468,0,"1998",2080999,16495000,"1998"
"Paraguay","Uruguay",1086.56070082819,0,"1998",394564,16495000,"1998"
"Peru","Uruguay",3235.55515495335,0,"1998",13565812,16495000,"1998"
"Uruguay","Uruguay",0,0,"1998",16495000,16495000,"1998"
"Venezuela","Uruguay",4569.68551328267,0,"1998",475341,16495000,"1998"
"Argentina","Venezuela",4709.22119899415,0,"1998",13500000,475341,"1998"
"Bolivia","Venezuela",2657.95864060761,0,"1998",7422892,475341,"1998"
"Brazil","Venezuela",2467.66256692768,0,"1998",14268387,475341,"1998"
"Chile","Venezuela",4731.36564349597,0,"1998",3754114,475341,"1998"
"Colombia","Venezuela",840.85503052881,90,"1998",1994400,475341,"1998"
"Ecuador","Venezuela",1657.06351856764,0,"1998",2080999,475341,"1998"
"Paraguay","Venezuela",3484.3757151894,0,"1998",394564,475341,"1998"
"Peru","Venezuela",2027.07639181003,0,"1998",13565812,475341,"1998"
"Uruguay","Venezuela",4569.68551328267,0,"1998",16495000,475341,"1998"
"Venezuela","Venezuela",9.50453877449036e-05,0,"1998",475341,475341,"1998"
"Argentina","Argentina",0,0,"1999",13703400,13703400,"1999"
"Bolivia","Argentina",2056.02752105864,0,"1999",7629157,13703400,"1999"
"Brazil","Argentina",2970.62008811255,0,"1999",14399960,13703400,"1999"
"Chile","Argentina",549.236062178285,14083,"1999",4116000,13703400,"1999"
"Colombia","Argentina",4428.06221883752,0,"1999",2195600,13703400,"1999"
"Ecuador","Argentina",3999.3326249303,0,"1999",2195865,13703400,"1999"
"Paraguay","Argentina",1481.30586680423,0,"1999",398111,13703400,"1999"
"Peru","Argentina",3042.91337969977,0,"1999",14296717,13703400,"1999"
"Uruguay","Argentina",886.025785928525,14403,"1999",14491000,13703400,"1999"
"Venezuela","Argentina",4709.22119899415,0,"1999",450830,13703400,"1999"
"Argentina","Bolivia",2056.02752105864,0,"1999",13703400,7629157,"1999"
"Bolivia","Bolivia",0,0,"1999",7629157,7629157,"1999"
"Brazil","Bolivia",1406.69570016608,0,"1999",14399960,7629157,"1999"
"Chile","Bolivia",2150.12404536596,0,"1999",4116000,7629157,"1999"
"Colombia","Bolivia",2474.21126193179,0,"1999",2195600,7629157,"1999"
"Ecuador","Bolivia",2272.50983152685,0,"1999",2195865,7629157,"1999"
"Paraguay","Bolivia",978.129744567879,0,"1999",398111,7629157,"1999"
"Peru","Bolivia",1346.81559926284,0,"1999",14296717,7629157,"1999"
"Uruguay","Bolivia",1988.1166048493,0,"1999",14491000,7629157,"1999"
"Venezuela","Bolivia",2657.95864060761,0,"1999",450830,7629157,"1999"
"Argentina","Brazil",2970.62008811255,0,"1999",13703400,14399960,"1999"
"Bolivia","Brazil",1406.69570016608,0,"1999",7629157,14399960,"1999"
"Brazil","Brazil",9.50453877449036e-05,0,"1999",14399960,14399960,"1999"
"Chile","Brazil",3263.9546339556,0,"1999",4116000,14399960,"1999"
"Colombia","Brazil",2751.42249501054,0,"1999",2195600,14399960,"1999"
"Ecuador","Brazil",2984.04262936217,0,"1999",2195865,14399960,"1999"
"Paraguay","Brazil",1489.69662074046,0,"1999",398111,14399960,"1999"
"Peru","Brazil",2335.42519419623,0,"1999",14296717,14399960,"1999"
"Uruguay","Brazil",2459.62642648411,111084,"1999",14491000,14399960,"1999"
"Venezuela","Brazil",2467.66256692768,0,"1999",450830,14399960,"1999"
