"from","to","distance","flow","year","popFrom","popTo","year.1"
"Paraguay","Paraguay",0,0,"1989",8073625,8073625,"1989"
"Peru","Paraguay",2313.14659568562,0,"1989",4233800,8073625,"1989"
"Uruguay","Paraguay",1086.56070082819,331,"1989",9446155,8073625,"1989"
"Venezuela","Paraguay",3484.3757151894,0,"1989",13075900,8073625,"1989"
"Argentina","Peru",3042.91337969977,323,"1989",52602000,4233800,"1989"
"Bolivia","Peru",1346.81559926284,0,"1989",5475891,4233800,"1989"
"Brazil","Peru",2335.42519419623,928,"1989",144154096,4233800,"1989"
"Chile","Peru",2907.26314858048,0,"1989",3465830,4233800,"1989"
"Colombia","Peru",1462.40463082501,4,"1989",24414896,4233800,"1989"
"Ecuador","Peru",970.593580094301,0,"1989",4176600,4233800,"1989"
"Paraguay","Peru",2313.14659568562,0,"1989",8073625,4233800,"1989"
"Peru","Peru",0,0,"1989",4233800,4233800,"1989"
"Uruguay","Peru",3235.55515495335,0,"1989",9446155,4233800,"1989"
"Venezuela","Peru",2027.07639181003,0,"1989",13075900,4233800,"1989"
"Argentina","Uruguay",886.025785928525,24,"1989",52602000,9446155,"1989"
"Bolivia","Uruguay",1988.1166048493,0,"1989",5475891,9446155,"1989"
"Brazil","Uruguay",2459.62642648411,28,"1989",144154096,9446155,"1989"
"Chile","Uruguay",1425.34334919956,0,"1989",3465830,9446155,"1989"
"Colombia","Uruguay",4461.84126189406,0,"1989",24414896,9446155,"1989"
"Ecuador","Uruguay",4202.77606287468,0,"1989",4176600,9446155,"1989"
"Paraguay","Uruguay",1086.56070082819,0,"1989",8073625,9446155,"1989"
"Peru","Uruguay",3235.55515495335,0,"1989",4233800,9446155,"1989"
"Uruguay","Uruguay",0,0,"1989",9446155,9446155,"1989"
"Venezuela","Uruguay",4569.68551328267,0,"1989",13075900,9446155,"1989"
"Argentina","Venezuela",4709.22119899415,0,"1989",52602000,13075900,"1989"
"Bolivia","Venezuela",2657.95864060761,0,"1989",5475891,13075900,"1989"
"Brazil","Venezuela",2467.66256692768,0,"1989",144154096,13075900,"1989"
"Chile","Venezuela",4731.36564349597,0,"1989",3465830,13075900,"1989"
"Colombia","Venezuela",840.85503052881,20,"1989",24414896,13075900,"1989"
"Ecuador","Venezuela",1657.06351856764,0,"1989",4176600,13075900,"1989"
"Paraguay","Venezuela",3484.3757151894,0,"1989",8073625,13075900,"1989"
"Peru","Venezuela",2027.07639181003,0,"1989",4233800,13075900,"1989"
"Uruguay","Venezuela",4569.68551328267,0,"1989",9446155,13075900,"1989"
"Venezuela","Venezuela",9.50453877449036e-05,0,"1989",13075900,13075900,"1989"
"Argentina","Argentina",0,0,"1990",52845000,52845000,"1990"
"Bolivia","Argentina",2056.02752105864,0,"1990",5131659,52845000,"1990"
"Brazil","Argentina",2970.62008811255,99,"1990",147102320,52845000,"1990"
"Chile","Argentina",549.236062178285,0,"1990",3403850,52845000,"1990"
"Colombia","Argentina",4428.06221883752,0,"1990",24383504,52845000,"1990"
"Ecuador","Argentina",3999.3326249303,0,"1990",4359393,52845000,"1990"
"Paraguay","Argentina",1481.30586680423,6,"1990",8253900,52845000,"1990"
"Peru","Argentina",3042.91337969977,0,"1990",4102300,52845000,"1990"
"Uruguay","Argentina",886.025785928525,28,"1990",8692000,52845000,"1990"
"Venezuela","Argentina",4709.22119899415,0,"1990",13272100,52845000,"1990"
"Argentina","Bolivia",2056.02752105864,146,"1990",52845000,5131659,"1990"
"Bolivia","Bolivia",0,0,"1990",5131659,5131659,"1990"
"Brazil","Bolivia",1406.69570016608,268,"1990",147102320,5131659,"1990"
"Chile","Bolivia",2150.12404536596,259,"1990",3403850,5131659,"1990"
"Colombia","Bolivia",2474.21126193179,0,"1990",24383504,5131659,"1990"
"Ecuador","Bolivia",2272.50983152685,0,"1990",4359393,5131659,"1990"
"Paraguay","Bolivia",978.129744567879,203,"1990",8253900,5131659,"1990"
"Peru","Bolivia",1346.81559926284,0,"1990",4102300,5131659,"1990"
"Uruguay","Bolivia",1988.1166048493,252,"1990",8692000,5131659,"1990"
"Venezuela","Bolivia",2657.95864060761,0,"1990",13272100,5131659,"1990"
"Argentina","Brazil",2970.62008811255,1716,"1990",52845000,147102320,"1990"
"Bolivia","Brazil",1406.69570016608,191339,"1990",5131659,147102320,"1990"
"Brazil","Brazil",9.50453877449036e-05,0,"1990",147102320,147102320,"1990"
"Chile","Brazil",3263.9546339556,0,"1990",3403850,147102320,"1990"
"Colombia","Brazil",2751.42249501054,0,"1990",24383504,147102320,"1990"
"Ecuador","Brazil",2984.04262936217,0,"1990",4359393,147102320,"1990"
"Paraguay","Brazil",1489.69662074046,28852,"1990",8253900,147102320,"1990"
"Peru","Brazil",2335.42519419623,0,"1990",4102300,147102320,"1990"
"Uruguay","Brazil",2459.62642648411,18247,"1990",8692000,147102320,"1990"
"Venezuela","Brazil",2467.66256692768,0,"1990",13272100,147102320,"1990"
"Argentina","Chile",549.236062178285,0,"1990",52845000,3403850,"1990"
"Bolivia","Chile",2150.12404536596,0,"1990",5131659,3403850,"1990"
"Brazil","Chile",3263.9546339556,0,"1990",147102320,3403850,"1990"
"Chile","Chile",0,0,"1990",3403850,3403850,"1990"
"Colombia","Chile",4348.83354270014,0,"1990",24383504,3403850,"1990"
"Ecuador","Chile",3824.43442207705,0,"1990",4359393,3403850,"1990"
"Paraguay","Chile",1812.53392353318,0,"1990",8253900,3403850,"1990"
"Peru","Chile",2907.26314858048,0,"1990",4102300,3403850,"1990"
"Uruguay","Chile",1425.34334919956,0,"1990",8692000,3403850,"1990"
"Venezuela","Chile",4731.36564349597,0,"1990",13272100,3403850,"1990"
"Argentina","Colombia",4428.06221883752,0,"1990",52845000,24383504,"1990"
"Bolivia","Colombia",2474.21126193179,0,"1990",5131659,24383504,"1990"
"Brazil","Colombia",2751.42249501054,0,"1990",147102320,24383504,"1990"
"Chile","Colombia",4348.83354270014,0,"1990",3403850,24383504,"1990"
"Colombia","Colombia",0,0,"1990",24383504,24383504,"1990"
"Ecuador","Colombia",840.344466338468,0,"1990",4359393,24383504,"1990"
"Paraguay","Colombia",3415.921941428,0,"1990",8253900,24383504,"1990"
"Peru","Colombia",1462.40463082501,0,"1990",4102300,24383504,"1990"
"Uruguay","Colombia",4461.84126189406,0,"1990",8692000,24383504,"1990"
"Venezuela","Colombia",840.85503052881,0,"1990",13272100,24383504,"1990"
"Argentina","Ecuador",3999.3326249303,0,"1990",52845000,4359393,"1990"
"Bolivia","Ecuador",2272.50983152685,0,"1990",5131659,4359393,"1990"
"Brazil","Ecuador",2984.04262936217,30,"1990",147102320,4359393,"1990"
"Chile","Ecuador",3824.43442207705,0,"1990",3403850,4359393,"1990"
"Colombia","Ecuador",840.344466338468,0,"1990",24383504,4359393,"1990"
"Ecuador","Ecuador",0,0,"1990",4359393,4359393,"1990"
"Paraguay","Ecuador",3250.23740422779,0,"1990",8253900,4359393,"1990"
"Peru","Ecuador",970.593580094301,0,"1990",4102300,4359393,"1990"
"Uruguay","Ecuador",4202.77606287468,0,"1990",8692000,4359393,"1990"
"Venezuela","Ecuador",1657.06351856764,0,"1990",13272100,4359393,"1990"
"Argentina","Paraguay",1481.30586680423,95,"1990",52845000,8253900,"1990"
"Bolivia","Paraguay",978.129744567879,0,"1990",5131659,8253900,"1990"
"Brazil","Paraguay",1489.69662074046,0,"1990",147102320,8253900,"1990"
"Chile","Paraguay",1812.53392353318,0,"1990",3403850,8253900,"1990"
"Colombia","Paraguay",3415.921941428,0,"1990",24383504,8253900,"1990"
"Ecuador","Paraguay",3250.23740422779,0,"1990",4359393,8253900,"1990"
"Paraguay","Paraguay",0,0,"1990",8253900,8253900,"1990"
"Peru","Paraguay",2313.14659568562,0,"1990",4102300,8253900,"1990"
"Uruguay","Paraguay",1086.56070082819,131,"1990",8692000,8253900,"1990"
"Venezuela","Paraguay",3484.3757151894,0,"1990",13272100,8253900,"1990"
"Argentina","Peru",3042.91337969977,0,"1990",52845000,4102300,"1990"
"Bolivia","Peru",1346.81559926284,0,"1990",5131659,4102300,"1990"
"Brazil","Peru",2335.42519419623,466,"1990",147102320,4102300,"1990"
"Chile","Peru",2907.26314858048,0,"1990",3403850,4102300,"1990"
"Colombia","Peru",1462.40463082501,56,"1990",24383504,4102300,"1990"
"Ecuador","Peru",970.593580094301,0,"1990",4359393,4102300,"1990"
"Paraguay","Peru",2313.14659568562,0,"1990",8253900,4102300,"1990"
"Peru","Peru",0,0,"1990",4102300,4102300,"1990"
"Uruguay","Peru",3235.55515495335,0,"1990",8692000,4102300,"1990"
"Venezuela","Peru",2027.07639181003,0,"1990",13272100,4102300,"1990"
"Argentina","Uruguay",886.025785928525,50,"1990",52845000,8692000,"1990"
"Bolivia","Uruguay",1988.1166048493,0,"1990",5131659,8692000,"1990"
"Brazil","Uruguay",2459.62642648411,11,"1990",147102320,8692000,"1990"
"Chile","Uruguay",1425.34334919956,0,"1990",3403850,8692000,"1990"
"Colombia","Uruguay",4461.84126189406,0,"1990",24383504,8692000,"1990"
"Ecuador","Uruguay",4202.77606287468,0,"1990",4359393,8692000,"1990"
"Paraguay","Uruguay",1086.56070082819,0,"1990",8253900,8692000,"1990"
"Peru","Uruguay",3235.55515495335,0,"1990",4102300,8692000,"1990"
"Uruguay","Uruguay",0,0,"1990",8692000,8692000,"1990"
"Venezuela","Uruguay",4569.68551328267,0,"1990",13272100,8692000,"1990"
"Argentina","Venezuela",4709.22119899415,0,"1990",52845000,13272100,"1990"
"Bolivia","Venezuela",2657.95864060761,0,"1990",5131659,13272100,"1990"
"Brazil","Venezuela",2467.66256692768,0,"1990",147102320,13272100,"1990"
"Chile","Venezuela",4731.36564349597,0,"1990",3403850,13272100,"1990"
"Colombia","Venezuela",840.85503052881,820,"1990",24383504,13272100,"1990"
"Ecuador","Venezuela",1657.06351856764,0,"1990",4359393,13272100,"1990"
"Paraguay","Venezuela",3484.3757151894,0,"1990",8253900,13272100,"1990"
"Peru","Venezuela",2027.07639181003,0,"1990",4102300,13272100,"1990"
"Uruguay","Venezuela",4569.68551328267,0,"1990",8692000,13272100,"1990"
"Venezuela","Venezuela",9.50453877449036e-05,0,"1990",13272100,13272100,"1990"
"Argentina","Argentina",0,0,"1991",52452000,52452000,"1991"
"Bolivia","Argentina",2056.02752105864,0,"1991",5228026,52452000,"1991"
"Brazil","Argentina",2970.62008811255,0,"1991",152135504,52452000,"1991"
"Chile","Argentina",549.236062178285,0,"1991",3460530,52452000,"1991"
"Colombia","Argentina",4428.06221883752,0,"1991",24350208,52452000,"1991"
"Ecuador","Argentina",3999.3326249303,0,"1991",4516000,52452000,"1991"
"Paraguay","Argentina",1481.30586680423,2,"1991",7626617,52452000,"1991"
"Peru","Argentina",3042.91337969977,0,"1991",4041500,52452000,"1991"
"Uruguay","Argentina",886.025785928525,166,"1991",9001000,52452000,"1991"
"Venezuela","Argentina",4709.22119899415,0,"1991",13586200,52452000,"1991"
"Argentina","Bolivia",2056.02752105864,362,"1991",52452000,5228026,"1991"
"Bolivia","Bolivia",0,0,"1991",5228026,5228026,"1991"
"Brazil","Bolivia",1406.69570016608,229,"1991",152135504,5228026,"1991"
"Chile","Bolivia",2150.12404536596,40,"1991",3460530,5228026,"1991"
"Colombia","Bolivia",2474.21126193179,0,"1991",24350208,5228026,"1991"
"Ecuador","Bolivia",2272.50983152685,0,"1991",4516000,5228026,"1991"
"Paraguay","Bolivia",978.129744567879,207,"1991",7626617,5228026,"1991"
"Peru","Bolivia",1346.81559926284,0,"1991",4041500,5228026,"1991"
"Uruguay","Bolivia",1988.1166048493,194,"1991",9001000,5228026,"1991"
"Venezuela","Bolivia",2657.95864060761,0,"1991",13586200,5228026,"1991"
"Argentina","Brazil",2970.62008811255,3008,"1991",52452000,152135504,"1991"
"Bolivia","Brazil",1406.69570016608,71484,"1991",5228026,152135504,"1991"
"Brazil","Brazil",9.50453877449036e-05,0,"1991",152135504,152135504,"1991"
"Chile","Brazil",3263.9546339556,0,"1991",3460530,152135504,"1991"
"Colombia","Brazil",2751.42249501054,0,"1991",24350208,152135504,"1991"
"Ecuador","Brazil",2984.04262936217,0,"1991",4516000,152135504,"1991"
"Paraguay","Brazil",1489.69662074046,6985,"1991",7626617,152135504,"1991"
"Peru","Brazil",2335.42519419623,0,"1991",4041500,152135504,"1991"
"Uruguay","Brazil",2459.62642648411,2614,"1991",9001000,152135504,"1991"
"Venezuela","Brazil",2467.66256692768,0,"1991",13586200,152135504,"1991"
"Argentina","Chile",549.236062178285,0,"1991",52452000,3460530,"1991"
"Bolivia","Chile",2150.12404536596,0,"1991",5228026,3460530,"1991"
"Brazil","Chile",3263.9546339556,0,"1991",152135504,3460530,"1991"
"Chile","Chile",0,0,"1991",3460530,3460530,"1991"
"Colombia","Chile",4348.83354270014,0,"1991",24350208,3460530,"1991"
"Ecuador","Chile",3824.43442207705,0,"1991",4516000,3460530,"1991"
"Paraguay","Chile",1812.53392353318,0,"1991",7626617,3460530,"1991"
"Peru","Chile",2907.26314858048,0,"1991",4041500,3460530,"1991"
"Uruguay","Chile",1425.34334919956,0,"1991",9001000,3460530,"1991"
"Venezuela","Chile",4731.36564349597,0,"1991",13586200,3460530,"1991"
"Argentina","Colombia",4428.06221883752,0,"1991",52452000,24350208,"1991"
"Bolivia","Colombia",2474.21126193179,0,"1991",5228026,24350208,"1991"
"Brazil","Colombia",2751.42249501054,0,"1991",152135504,24350208,"1991"
"Chile","Colombia",4348.83354270014,0,"1991",3460530,24350208,"1991"
"Colombia","Colombia",0,0,"1991",24350208,24350208,"1991"
"Ecuador","Colombia",840.344466338468,0,"1991",4516000,24350208,"1991"
"Paraguay","Colombia",3415.921941428,0,"1991",7626617,24350208,"1991"
"Peru","Colombia",1462.40463082501,0,"1991",4041500,24350208,"1991"
"Uruguay","Colombia",4461.84126189406,0,"1991",9001000,24350208,"1991"
"Venezuela","Colombia",840.85503052881,0,"1991",13586200,24350208,"1991"
"Argentina","Ecuador",3999.3326249303,0,"1991",52452000,4516000,"1991"
"Bolivia","Ecuador",2272.50983152685,0,"1991",5228026,4516000,"1991"
"Brazil","Ecuador",2984.04262936217,130,"1991",152135504,4516000,"1991"
"Chile","Ecuador",3824.43442207705,0,"1991",3460530,4516000,"1991"
"Colombia","Ecuador",840.344466338468,13,"1991",24350208,4516000,"1991"
"Ecuador","Ecuador",0,0,"1991",4516000,4516000,"1991"
"Paraguay","Ecuador",3250.23740422779,0,"1991",7626617,4516000,"1991"
"Peru","Ecuador",970.593580094301,0,"1991",4041500,4516000,"1991"
"Uruguay","Ecuador",4202.77606287468,118,"1991",9001000,4516000,"1991"
"Venezuela","Ecuador",1657.06351856764,0,"1991",13586200,4516000,"1991"
"Argentina","Paraguay",1481.30586680423,217,"1991",52452000,7626617,"1991"
"Bolivia","Paraguay",978.129744567879,0,"1991",5228026,7626617,"1991"
"Brazil","Paraguay",1489.69662074046,0,"1991",152135504,7626617,"1991"
"Chile","Paraguay",1812.53392353318,0,"1991",3460530,7626617,"1991"
"Colombia","Paraguay",3415.921941428,0,"1991",24350208,7626617,"1991"
"Ecuador","Paraguay",3250.23740422779,0,"1991",4516000,7626617,"1991"
"Paraguay","Paraguay",0,0,"1991",7626617,7626617,"1991"
"Peru","Paraguay",2313.14659568562,0,"1991",4041500,7626617,"1991"
"Uruguay","Paraguay",1086.56070082819,639,"1991",9001000,7626617,"1991"
"Venezuela","Paraguay",3484.3757151894,0,"1991",13586200,7626617,"1991"
"Argentina","Peru",3042.91337969977,0,"1991",52452000,4041500,"1991"
"Bolivia","Peru",1346.81559926284,0,"1991",5228026,4041500,"1991"
"Brazil","Peru",2335.42519419623,0,"1991",152135504,4041500,"1991"
"Chile","Peru",2907.26314858048,0,"1991",3460530,4041500,"1991"
"Colombia","Peru",1462.40463082501,39,"1991",24350208,4041500,"1991"
"Ecuador","Peru",970.593580094301,2,"1991",4516000,4041500,"1991"
"Paraguay","Peru",2313.14659568562,0,"1991",7626617,4041500,"1991"
"Peru","Peru",0,0,"1991",4041500,4041500,"1991"
"Uruguay","Peru",3235.55515495335,0,"1991",9001000,4041500,"1991"
"Venezuela","Peru",2027.07639181003,0,"1991",13586200,4041500,"1991"
"Argentina","Uruguay",886.025785928525,803,"1991",52452000,9001000,"1991"
"Bolivia","Uruguay",1988.1166048493,0,"1991",5228026,9001000,"1991"
"Brazil","Uruguay",2459.62642648411,82,"1991",152135504,9001000,"1991"
"Chile","Uruguay",1425.34334919956,0,"1991",3460530,9001000,"1991"
"Colombia","Uruguay",4461.84126189406,0,"1991",24350208,9001000,"1991"
"Ecuador","Uruguay",4202.77606287468,0,"1991",4516000,9001000,"1991"
"Paraguay","Uruguay",1086.56070082819,11,"1991",7626617,9001000,"1991"
"Peru","Uruguay",3235.55515495335,0,"1991",4041500,9001000,"1991"
"Uruguay","Uruguay",0,0,"1991",9001000,9001000,"1991"
"Venezuela","Uruguay",4569.68551328267,0,"1991",13586200,9001000,"1991"
"Argentina","Venezuela",4709.22119899415,0,"1991",52452000,13586200,"1991"
"Bolivia","Venezuela",2657.95864060761,0,"1991",5228026,13586200,"1991"
"Brazil","Venezuela",2467.66256692768,0,"1991",152135504,13586200,"1991"
"Chile","Venezuela",4731.36564349597,0,"1991",3460530,13586200,"1991"
"Colombia","Venezuela",840.85503052881,108231,"1991",24350208,13586200,"1991"
"Ecuador","Venezuela",1657.06351856764,0,"1991",4516000,13586200,"1991"
"Paraguay","Venezuela",3484.3757151894,0,"1991",7626617,13586200,"1991"
"Peru","Venezuela",2027.07639181003,0,"1991",4041500,13586200,"1991"
"Uruguay","Venezuela",4569.68551328267,0,"1991",9001000,13586200,"1991"
"Venezuela","Venezuela",9.50453877449036e-05,0,"1991",13586200,13586200,"1991"
"Argentina","Argentina",0,0,"1992",53011000,53011000,"1992"
"Bolivia","Argentina",2056.02752105864,0,"1992",5349406,53011000,"1992"
"Brazil","Argentina",2970.62008811255,2046,"1992",154228992,53011000,"1992"
"Chile","Argentina",549.236062178285,609,"1992",3557480,53011000,"1992"
"Colombia","Argentina",4428.06221883752,0,"1992",24772496,53011000,"1992"
"Ecuador","Argentina",3999.3326249303,0,"1992",4682000,53011000,"1992"
"Paraguay","Argentina",1481.30586680423,140,"1992",7886000,53011000,"1992"
"Peru","Argentina",3042.91337969977,0,"1992",3972000,53011000,"1992"
"Uruguay","Argentina",886.025785928525,212420,"1992",9670000,53011000,"1992"
"Venezuela","Argentina",4709.22119899415,0,"1992",13648000,53011000,"1992"
"Argentina","Bolivia",2056.02752105864,5443,"1992",53011000,5349406,"1992"
"Bolivia","Bolivia",0,0,"1992",5349406,5349406,"1992"
"Brazil","Bolivia",1406.69570016608,121,"1992",154228992,5349406,"1992"
"Chile","Bolivia",2150.12404536596,0,"1992",3557480,5349406,"1992"
"Colombia","Bolivia",2474.21126193179,0,"1992",24772496,5349406,"1992"
"Ecuador","Bolivia",2272.50983152685,0,"1992",4682000,5349406,"1992"
"Paraguay","Bolivia",978.129744567879,336,"1992",7886000,5349406,"1992"
"Peru","Bolivia",1346.81559926284,6,"1992",3972000,5349406,"1992"
"Uruguay","Bolivia",1988.1166048493,68,"1992",9670000,5349406,"1992"
"Venezuela","Bolivia",2657.95864060761,0,"1992",13648000,5349406,"1992"
"Argentina","Brazil",2970.62008811255,2624,"1992",53011000,154228992,"1992"
"Bolivia","Brazil",1406.69570016608,1500,"1992",5349406,154228992,"1992"
"Brazil","Brazil",9.50453877449036e-05,0,"1992",154228992,154228992,"1992"
"Chile","Brazil",3263.9546339556,0,"1992",3557480,154228992,"1992"
"Colombia","Brazil",2751.42249501054,0,"1992",24772496,154228992,"1992"
"Ecuador","Brazil",2984.04262936217,0,"1992",4682000,154228992,"1992"
"Paraguay","Brazil",1489.69662074046,10011,"1992",7886000,154228992,"1992"
"Peru","Brazil",2335.42519419623,0,"1992",3972000,154228992,"1992"
"Uruguay","Brazil",2459.62642648411,7437,"1992",9670000,154228992,"1992"
"Venezuela","Brazil",2467.66256692768,0,"1992",13648000,154228992,"1992"
"Argentina","Chile",549.236062178285,0,"1992",53011000,3557480,"1992"
"Bolivia","Chile",2150.12404536596,0,"1992",5349406,3557480,"1992"
"Brazil","Chile",3263.9546339556,0,"1992",154228992,3557480,"1992"
"Chile","Chile",0,0,"1992",3557480,3557480,"1992"
"Colombia","Chile",4348.83354270014,0,"1992",24772496,3557480,"1992"
"Ecuador","Chile",3824.43442207705,0,"1992",4682000,3557480,"1992"
"Paraguay","Chile",1812.53392353318,0,"1992",7886000,3557480,"1992"
"Peru","Chile",2907.26314858048,0,"1992",3972000,3557480,"1992"
"Uruguay","Chile",1425.34334919956,0,"1992",9670000,3557480,"1992"
"Venezuela","Chile",4731.36564349597,0,"1992",13648000,3557480,"1992"
"Argentina","Colombia",4428.06221883752,0,"1992",53011000,24772496,"1992"
"Bolivia","Colombia",2474.21126193179,0,"1992",5349406,24772496,"1992"
"Brazil","Colombia",2751.42249501054,0,"1992",154228992,24772496,"1992"
"Chile","Colombia",4348.83354270014,0,"1992",3557480,24772496,"1992"
"Colombia","Colombia",0,42,"1992",24772496,24772496,"1992"
"Ecuador","Colombia",840.344466338468,767,"1992",4682000,24772496,"1992"
"Paraguay","Colombia",3415.921941428,0,"1992",7886000,24772496,"1992"
"Peru","Colombia",1462.40463082501,0,"1992",3972000,24772496,"1992"
"Uruguay","Colombia",4461.84126189406,0,"1992",9670000,24772496,"1992"
"Venezuela","Colombia",840.85503052881,26,"1992",13648000,24772496,"1992"
