state	c_allTransitions[1]
6.587E7	26.0
6.588E7	25.0
6.589E7	29.0
6.59E7	26.0
6.591E7	24.0
6.592E7	25.0
6.593E7	26.0
6.594E7	28.0
6.595E7	27.0
6.596E7	29.0
6.597E7	27.0
6.598E7	29.0
6.599E7	29.0
6.6E7	35.0
6.601E7	29.0
6.602E7	30.0
6.603E7	27.0
6.604E7	26.0
6.605E7	27.0
6.606E7	25.0
6.607E7	25.0
6.608E7	26.0
6.609E7	26.0
6.61E7	28.0
6.611E7	25.0
6.612E7	27.0
6.613E7	25.0
6.614E7	25.0
6.615E7	26.0
6.616E7	26.0
6.617E7	26.0
6.618E7	27.0
6.619E7	25.0
6.62E7	27.0
6.621E7	26.0
6.622E7	23.0
6.623E7	25.0
6.624E7	24.0
6.625E7	25.0
6.626E7	24.0
6.627E7	25.0
6.628E7	23.0
6.629E7	26.0
6.63E7	27.0
6.631E7	26.0
6.632E7	25.0
6.633E7	24.0
6.634E7	26.0
6.635E7	26.0
6.636E7	27.0
6.637E7	25.0
6.638E7	24.0
6.639E7	32.0
6.64E7	26.0
6.641E7	26.0
6.642E7	24.0
6.643E7	27.0
6.644E7	25.0
6.645E7	27.0
6.646E7	28.0
6.647E7	25.0
6.648E7	23.0
6.649E7	25.0
6.65E7	24.0
6.651E7	22.0
6.652E7	28.0
6.653E7	28.0
6.654E7	26.0
6.655E7	30.0
6.656E7	26.0
6.657E7	25.0
6.658E7	26.0
6.659E7	27.0
6.66E7	27.0
6.661E7	27.0
6.662E7	26.0
6.663E7	27.0
6.664E7	26.0
6.665E7	27.0
6.666E7	27.0
6.667E7	27.0
6.668E7	26.0
6.669E7	25.0
6.67E7	26.0
6.671E7	25.0
6.672E7	26.0
6.673E7	27.0
6.674E7	29.0
6.675E7	26.0
6.676E7	27.0
6.677E7	27.0
6.678E7	26.0
6.679E7	28.0
6.68E7	28.0
6.681E7	27.0
6.682E7	28.0
6.683E7	28.0
6.684E7	29.0
6.685E7	28.0
6.686E7	30.0
6.687E7	28.0
6.688E7	27.0
6.689E7	28.0
6.69E7	27.0
6.691E7	27.0
6.692E7	29.0
6.693E7	27.0
6.694E7	27.0
6.695E7	27.0
6.696E7	27.0
6.697E7	26.0
6.698E7	28.0
6.699E7	28.0
6.7E7	27.0
6.701E7	27.0
6.702E7	26.0
6.703E7	25.0
6.704E7	26.0
6.705E7	25.0
6.706E7	26.0
6.707E7	26.0
6.708E7	25.0
6.709E7	25.0
6.71E7	25.0
6.711E7	27.0
6.712E7	26.0
6.713E7	28.0
6.714E7	28.0
6.715E7	26.0
6.716E7	28.0
6.717E7	29.0
6.718E7	27.0
6.719E7	26.0
6.72E7	25.0
6.721E7	25.0
6.722E7	27.0
6.723E7	27.0
6.724E7	26.0
6.725E7	29.0
6.726E7	27.0
6.727E7	28.0
6.728E7	27.0
6.729E7	28.0
6.73E7	27.0
6.731E7	28.0
6.732E7	28.0
6.733E7	28.0
6.734E7	28.0
6.735E7	27.0
6.736E7	26.0
6.737E7	27.0
6.738E7	27.0
6.739E7	27.0
6.74E7	27.0
6.741E7	27.0
6.742E7	29.0
6.743E7	26.0
6.744E7	28.0
6.745E7	27.0
6.746E7	28.0
6.747E7	28.0
6.748E7	28.0
6.749E7	29.0
6.75E7	28.0
6.751E7	26.0
6.752E7	27.0
6.753E7	27.0
6.754E7	25.0
6.755E7	26.0
6.756E7	27.0
6.757E7	26.0
6.758E7	27.0
6.759E7	29.0
6.76E7	26.0
6.761E7	26.0
6.762E7	27.0
6.763E7	27.0
6.764E7	31.0
6.765E7	27.0
6.766E7	28.0
6.767E7	27.0
6.768E7	25.0
6.769E7	25.0
6.77E7	28.0
6.771E7	27.0
6.772E7	26.0
6.773E7	26.0
6.774E7	27.0
6.775E7	27.0
6.776E7	27.0
6.777E7	28.0
6.778E7	27.0
6.779E7	28.0
6.78E7	28.0
6.781E7	27.0
6.782E7	26.0
6.783E7	27.0
6.784E7	26.0
6.785E7	29.0
6.786E7	27.0
6.787E7	27.0
6.788E7	27.0
6.789E7	27.0
6.79E7	25.0
6.791E7	26.0
6.792E7	25.0
6.793E7	25.0
6.794E7	27.0
6.795E7	26.0
6.796E7	28.0
6.797E7	27.0
6.798E7	26.0
6.799E7	26.0
6.8E7	25.0
6.801E7	27.0
6.802E7	27.0
6.803E7	25.0
6.804E7	25.0
6.805E7	27.0
6.806E7	26.0
6.807E7	27.0
6.808E7	26.0
6.809E7	30.0
6.81E7	25.0
6.811E7	26.0
6.812E7	25.0
6.813E7	27.0
6.814E7	25.0
6.815E7	26.0
6.816E7	25.0
6.817E7	28.0
6.818E7	27.0
6.819E7	27.0
6.82E7	27.0
6.821E7	28.0
6.822E7	26.0
6.823E7	25.0
6.824E7	25.0
6.825E7	26.0
6.826E7	25.0
6.827E7	26.0
6.828E7	26.0
6.829E7	28.0
6.83E7	27.0
6.831E7	27.0
6.832E7	27.0
6.833E7	27.0
6.834E7	27.0
6.835E7	27.0
6.836E7	28.0
6.837E7	27.0
6.838E7	28.0
6.839E7	28.0
6.84E7	28.0
6.841E7	27.0
6.842E7	27.0
6.843E7	28.0
6.844E7	27.0
6.845E7	28.0
6.846E7	27.0
6.847E7	27.0
6.848E7	25.0
6.849E7	26.0
6.85E7	27.0
6.851E7	26.0
6.852E7	28.0
6.853E7	26.0
6.854E7	27.0
6.855E7	26.0
6.856E7	29.0
6.857E7	28.0
6.858E7	29.0
6.859E7	27.0
6.86E7	26.0
6.861E7	28.0
6.862E7	30.0
6.863E7	28.0
6.864E7	28.0
6.865E7	27.0
6.866E7	28.0
6.867E7	27.0
6.868E7	26.0
6.869E7	26.0
6.87E7	26.0
6.871E7	27.0
6.872E7	27.0
6.873E7	27.0
6.874E7	27.0
6.875E7	27.0
6.876E7	25.0
6.877E7	28.0
6.878E7	30.0
6.879E7	29.0
6.88E7	26.0
6.881E7	27.0
6.882E7	27.0
6.883E7	27.0
6.884E7	26.0
6.885E7	25.0
6.886E7	26.0
6.887E7	26.0
6.888E7	27.0
6.889E7	28.0
6.89E7	25.0
6.891E7	26.0
6.892E7	28.0
6.893E7	27.0
6.894E7	26.0
6.895E7	26.0
6.896E7	27.0
6.897E7	28.0
6.898E7	28.0
6.899E7	28.0
6.9E7	27.0
6.901E7	27.0
6.902E7	27.0
6.903E7	27.0
6.904E7	28.0
6.905E7	28.0
6.906E7	27.0
6.907E7	28.0
6.908E7	27.0
6.909E7	27.0
6.91E7	28.0
6.911E7	26.0
6.912E7	26.0
6.913E7	27.0
6.914E7	27.0
6.915E7	27.0
6.916E7	27.0
6.917E7	29.0
6.918E7	27.0
6.919E7	28.0
6.92E7	25.0
6.921E7	25.0
6.922E7	26.0
6.923E7	27.0
6.924E7	26.0
6.925E7	27.0
6.926E7	29.0
6.927E7	26.0
6.928E7	26.0
6.929E7	29.0
6.93E7	27.0
6.931E7	27.0
6.932E7	28.0
6.933E7	29.0
6.934E7	28.0
6.935E7	27.0
6.936E7	27.0
6.937E7	26.0
6.938E7	27.0
6.939E7	27.0
6.94E7	25.0
6.941E7	25.0
6.942E7	25.0
6.943E7	27.0
6.944E7	26.0
6.945E7	26.0
6.946E7	25.0
6.947E7	27.0
6.948E7	27.0
6.949E7	31.0
6.95E7	26.0
6.951E7	28.0
6.952E7	26.0
6.953E7	27.0
6.954E7	27.0
6.955E7	27.0
6.956E7	28.0
6.957E7	28.0
6.958E7	26.0
6.959E7	26.0
6.96E7	26.0
6.961E7	25.0
6.962E7	28.0
6.963E7	26.0
6.964E7	26.0
6.965E7	27.0
6.966E7	27.0
6.967E7	27.0
6.968E7	27.0
6.969E7	28.0
6.97E7	27.0
6.971E7	27.0
6.972E7	26.0
6.973E7	27.0
6.974E7	27.0
6.975E7	28.0
6.976E7	26.0
6.977E7	28.0
6.978E7	27.0
6.979E7	28.0
6.98E7	29.0
6.981E7	26.0
6.982E7	27.0
6.983E7	27.0
6.984E7	27.0
6.985E7	26.0
6.986E7	28.0
6.987E7	27.0
6.988E7	27.0
6.989E7	27.0
6.99E7	27.0
6.991E7	27.0
6.992E7	27.0
6.993E7	28.0
6.994E7	26.0
6.995E7	27.0
6.996E7	27.0
6.997E7	27.0
6.998E7	27.0
6.999E7	28.0
7.0E7	27.0
7.001E7	25.0
7.002E7	27.0
7.003E7	29.0
7.004E7	27.0
7.005E7	28.0
7.006E7	25.0
7.007E7	27.0
7.008E7	27.0
7.009E7	26.0
7.01E7	25.0
7.011E7	28.0
7.012E7	26.0
7.013E7	25.0
7.014E7	30.0
7.015E7	25.0
7.016E7	25.0
7.017E7	27.0
7.018E7	26.0
7.019E7	27.0
7.02E7	29.0
7.021E7	27.0
7.022E7	28.0
7.023E7	28.0
7.024E7	25.0
7.025E7	25.0
7.026E7	27.0
7.027E7	27.0
7.028E7	27.0
7.029E7	26.0
7.03E7	27.0
7.031E7	26.0
7.032E7	27.0
7.033E7	27.0
7.034E7	26.0
7.035E7	26.0
7.036E7	26.0
7.037E7	25.0
7.038E7	27.0
7.039E7	27.0
7.04E7	27.0
7.041E7	27.0
7.042E7	27.0
7.043E7	27.0
7.044E7	27.0
7.045E7	26.0
7.046E7	28.0
7.047E7	27.0
7.048E7	26.0
7.049E7	28.0
7.05E7	27.0
7.051E7	27.0
7.052E7	27.0
7.053E7	28.0
7.054E7	28.0
7.055E7	28.0
7.056E7	27.0
7.057E7	26.0
7.058E7	26.0
7.059E7	26.0
7.06E7	26.0
7.061E7	25.0
7.062E7	26.0
7.063E7	26.0
7.064E7	26.0
7.065E7	25.0
7.066E7	28.0
7.067E7	27.0
7.068E7	28.0
7.069E7	27.0
7.07E7	25.0
7.071E7	26.0
7.072E7	28.0
7.073E7	26.0
7.074E7	26.0
7.075E7	27.0
7.076E7	28.0
7.077E7	27.0
7.078E7	27.0
7.079E7	25.0
7.08E7	26.0
7.081E7	28.0
7.082E7	26.0
7.083E7	25.0
7.084E7	31.0
7.085E7	26.0
7.086E7	26.0
7.087E7	26.0
7.088E7	28.0
7.089E7	30.0
7.09E7	29.0
7.091E7	28.0
7.092E7	26.0
7.093E7	26.0
7.094E7	28.0
7.095E7	29.0
7.096E7	27.0
7.097E7	27.0
7.098E7	27.0
7.099E7	27.0
7.1E7	28.0
7.101E7	26.0
7.102E7	27.0
7.103E7	27.0
7.104E7	27.0
7.105E7	28.0
7.106E7	28.0
7.107E7	25.0
7.108E7	29.0
7.109E7	27.0
7.11E7	27.0
7.111E7	27.0
7.112E7	26.0
7.113E7	27.0
7.114E7	26.0
7.115E7	28.0
7.116E7	26.0
7.117E7	26.0
7.118E7	28.0
7.119E7	28.0
7.12E7	25.0
7.121E7	26.0
7.122E7	26.0
7.123E7	27.0
7.124E7	26.0
7.125E7	28.0
7.126E7	27.0
7.127E7	27.0
7.128E7	26.0
7.129E7	25.0
7.13E7	26.0
7.131E7	28.0
7.132E7	27.0
7.133E7	28.0
7.134E7	30.0
7.135E7	30.0
7.136E7	26.0
7.137E7	27.0
7.138E7	27.0
7.139E7	26.0
7.14E7	27.0
7.141E7	27.0
7.142E7	27.0
7.143E7	29.0
7.144E7	27.0
7.145E7	28.0
7.146E7	28.0
7.147E7	27.0
7.148E7	26.0
7.149E7	30.0
7.15E7	27.0
7.151E7	26.0
7.152E7	27.0
7.153E7	27.0
7.154E7	27.0
7.155E7	26.0
7.156E7	26.0
7.157E7	26.0
7.158E7	27.0
7.159E7	27.0
7.16E7	28.0
7.161E7	28.0
7.162E7	27.0
7.163E7	27.0
7.164E7	27.0
7.165E7	26.0
7.166E7	26.0
7.167E7	25.0
7.168E7	28.0
7.169E7	27.0
7.17E7	25.0
7.171E7	28.0
7.172E7	25.0
7.173E7	27.0
7.174E7	25.0
7.175E7	25.0
7.176E7	25.0
7.177E7	26.0
7.178E7	27.0
7.179E7	26.0
7.18E7	25.0
7.181E7	28.0
7.182E7	28.0
7.183E7	28.0
7.184E7	25.0
7.185E7	27.0
7.186E7	26.0
7.187E7	26.0
7.188E7	26.0
7.189E7	25.0
7.19E7	27.0
7.191E7	27.0
7.192E7	29.0
7.193E7	28.0
7.194E7	26.0
7.195E7	26.0
7.196E7	31.0
7.197E7	29.0
7.198E7	27.0
7.199E7	27.0
7.2E7	26.0
7.201E7	27.0
7.202E7	26.0
7.203E7	28.0
7.204E7	25.0
7.205E7	28.0
7.206E7	27.0
7.207E7	26.0
7.208E7	30.0
7.209E7	29.0
7.21E7	26.0
7.211E7	27.0
7.212E7	26.0
7.213E7	27.0
7.214E7	27.0
7.215E7	27.0
7.216E7	26.0
7.217E7	28.0
7.218E7	28.0
7.219E7	27.0
7.22E7	27.0
7.221E7	28.0
7.222E7	28.0
7.223E7	25.0
7.224E7	26.0
7.225E7	28.0
7.226E7	24.0
7.227E7	24.0
7.228E7	26.0
7.229E7	29.0
7.23E7	27.0
7.231E7	25.0
7.232E7	24.0
7.233E7	30.0
7.234E7	30.0
7.235E7	28.0
7.236E7	30.0
7.237E7	29.0
7.238E7	28.0
7.239E7	26.0
7.24E7	29.0
7.241E7	25.0
7.242E7	24.0
7.243E7	25.0
7.244E7	27.0
7.245E7	26.0
7.246E7	23.0
7.247E7	27.0
7.248E7	27.0
7.249E7	28.0
7.25E7	25.0
7.251E7	28.0
7.252E7	29.0
7.253E7	25.0
7.254E7	24.0
7.255E7	24.0
7.256E7	24.0
7.257E7	27.0
7.258E7	28.0
7.259E7	26.0
7.26E7	28.0
7.261E7	27.0
7.262E7	25.0
7.263E7	29.0
7.264E7	25.0
7.265E7	25.0
7.266E7	24.0
7.267E7	29.0
7.268E7	25.0
7.269E7	27.0
7.27E7	25.0
7.271E7	25.0
7.272E7	27.0
7.273E7	25.0
7.274E7	26.0
7.275E7	30.0
7.276E7	24.0
7.277E7	27.0
7.278E7	26.0
7.279E7	26.0
7.28E7	28.0
7.281E7	30.0
7.282E7	25.0
7.283E7	28.0
7.284E7	24.0
7.285E7	25.0
7.286E7	23.0
7.287E7	28.0
7.288E7	27.0
7.289E7	26.0
7.29E7	25.0
7.291E7	26.0
7.292E7	26.0
7.293E7	28.0
7.294E7	27.0
7.295E7	27.0
7.296E7	26.0
7.297E7	23.0
7.298E7	25.0
7.299E7	27.0
7.3E7	28.0
7.301E7	25.0
7.302E7	32.0
7.303E7	26.0
7.304E7	26.0
7.305E7	27.0
7.306E7	24.0
7.307E7	28.0
7.308E7	27.0
7.309E7	30.0
7.31E7	30.0
7.311E7	27.0
7.312E7	28.0
7.313E7	28.0
7.314E7	26.0
7.315E7	30.0
7.316E7	29.0
7.317E7	27.0
7.318E7	27.0
7.319E7	29.0
7.32E7	28.0
7.321E7	24.0
7.322E7	26.0
7.323E7	28.0
7.324E7	26.0
7.325E7	26.0
7.326E7	25.0
7.327E7	26.0
7.328E7	25.0
7.329E7	26.0
7.33E7	27.0
7.331E7	27.0
7.332E7	25.0
7.333E7	25.0
7.334E7	25.0
7.335E7	28.0
7.336E7	27.0
7.337E7	25.0
7.338E7	25.0
7.339E7	27.0
7.34E7	26.0
7.341E7	24.0
7.342E7	25.0
7.343E7	24.0
7.344E7	24.0
7.345E7	28.0
7.346E7	26.0
7.347E7	26.0
7.348E7	26.0
7.349E7	29.0
7.35E7	25.0
7.351E7	27.0
7.352E7	25.0
7.353E7	28.0
7.354E7	29.0
7.355E7	25.0
7.356E7	24.0
7.357E7	26.0
7.358E7	25.0
7.359E7	26.0
7.36E7	26.0
7.361E7	27.0
7.362E7	24.0
7.363E7	27.0
7.364E7	25.0
7.365E7	26.0
7.366E7	24.0
7.367E7	26.0
7.368E7	26.0
7.369E7	24.0
7.37E7	26.0
7.371E7	29.0
7.372E7	24.0
7.373E7	30.0
7.374E7	28.0
7.375E7	26.0
7.376E7	24.0
7.377E7	24.0
7.378E7	26.0
7.379E7	26.0
7.38E7	30.0
7.381E7	33.0
7.382E7	24.0
7.383E7	28.0
7.384E7	27.0
7.385E7	26.0
7.386E7	25.0
7.387E7	25.0
7.388E7	25.0
7.389E7	28.0
7.39E7	24.0
7.391E7	25.0
7.392E7	29.0
7.393E7	27.0
7.394E7	26.0
7.395E7	28.0
7.396E7	25.0
7.397E7	24.0
7.398E7	26.0
7.399E7	27.0
7.4E7	26.0
7.401E7	29.0
7.402E7	28.0
7.403E7	31.0
7.404E7	26.0
7.405E7	28.0
7.406E7	26.0
7.407E7	26.0
7.408E7	24.0
7.409E7	24.0
7.41E7	26.0
7.411E7	23.0
7.412E7	25.0
7.413E7	30.0
7.414E7	26.0
7.415E7	24.0
7.416E7	24.0
7.417E7	25.0
7.418E7	26.0
7.419E7	24.0
7.42E7	26.0
7.421E7	25.0
7.422E7	27.0
7.423E7	33.0
7.424E7	28.0
7.425E7	27.0
7.426E7	25.0
7.427E7	26.0
7.428E7	28.0
7.429E7	24.0
7.43E7	30.0
7.431E7	27.0
7.432E7	28.0
7.433E7	32.0
7.434E7	27.0
7.435E7	24.0
7.436E7	25.0
7.437E7	24.0
7.438E7	24.0
7.439E7	25.0
7.44E7	27.0
7.441E7	28.0
7.442E7	24.0
7.443E7	24.0
7.444E7	24.0
7.445E7	27.0
7.446E7	25.0
7.447E7	26.0
7.448E7	26.0
7.449E7	25.0
7.45E7	29.0
7.451E7	28.0
7.452E7	27.0
7.453E7	24.0
7.454E7	23.0
7.455E7	23.0
7.456E7	24.0
7.457E7	24.0
7.458E7	25.0
7.459E7	25.0
7.46E7	25.0
7.461E7	24.0
7.462E7	26.0
7.463E7	25.0
7.464E7	24.0
7.465E7	26.0
7.466E7	26.0
7.467E7	24.0
7.468E7	26.0
7.469E7	29.0
7.47E7	26.0
7.471E7	25.0
7.472E7	24.0
7.473E7	28.0
7.474E7	25.0
7.475E7	25.0
7.476E7	24.0
7.477E7	25.0
7.478E7	26.0
7.479E7	26.0
7.48E7	23.0
7.481E7	30.0
7.482E7	26.0
7.483E7	23.0
7.484E7	25.0
7.485E7	25.0
7.486E7	26.0
7.487E7	28.0
7.488E7	29.0
7.489E7	27.0
7.49E7	26.0
7.491E7	27.0
7.492E7	27.0
7.493E7	26.0
7.494E7	29.0
7.495E7	24.0
7.496E7	26.0
7.497E7	24.0
7.498E7	33.0
7.499E7	25.0
7.5E7	29.0
7.501E7	26.0
7.502E7	25.0
7.503E7	27.0
7.504E7	26.0
7.505E7	27.0
7.506E7	25.0
7.507E7	25.0
7.508E7	27.0
7.509E7	26.0
7.51E7	25.0
7.511E7	31.0
7.512E7	25.0
7.513E7	26.0
7.514E7	26.0
7.515E7	26.0
7.516E7	26.0
7.517E7	24.0
7.518E7	26.0
7.519E7	32.0
7.52E7	28.0
7.521E7	29.0
7.522E7	32.0
7.523E7	28.0
7.524E7	24.0
7.525E7	26.0
7.526E7	27.0
7.527E7	24.0
7.528E7	25.0
7.529E7	26.0
7.53E7	28.0
7.531E7	27.0
7.532E7	29.0
7.533E7	29.0
7.534E7	26.0
7.535E7	29.0
7.536E7	26.0
7.537E7	25.0
7.538E7	27.0
7.539E7	25.0
7.54E7	30.0
7.541E7	27.0
7.542E7	29.0
7.543E7	26.0
7.544E7	25.0
7.545E7	27.0
7.546E7	28.0
7.547E7	25.0
7.548E7	24.0
7.549E7	25.0
7.55E7	27.0
7.551E7	28.0
7.552E7	30.0
7.553E7	24.0
7.554E7	25.0
7.555E7	26.0
7.556E7	25.0
7.557E7	24.0
7.558E7	26.0
7.559E7	26.0
7.56E7	26.0
7.561E7	26.0
7.562E7	27.0
7.563E7	24.0
7.564E7	26.0
7.565E7	26.0
7.566E7	24.0
7.567E7	24.0
7.568E7	29.0
7.569E7	25.0
7.57E7	27.0
7.571E7	25.0
7.572E7	24.0
7.573E7	28.0
7.574E7	26.0
7.575E7	25.0
7.576E7	26.0
7.577E7	25.0
7.578E7	31.0
7.579E7	23.0
7.58E7	25.0
7.581E7	24.0
7.582E7	26.0
7.583E7	27.0
7.584E7	26.0
7.585E7	25.0
7.586E7	24.0
7.587E7	28.0
7.588E7	25.0
7.589E7	30.0
7.59E7	30.0
7.591E7	25.0
7.592E7	26.0
7.593E7	30.0
7.594E7	28.0
7.595E7	25.0
7.596E7	25.0
7.597E7	26.0
7.598E7	25.0
7.599E7	28.0
7.6E7	25.0
7.601E7	24.0
7.602E7	23.0
7.603E7	27.0
7.604E7	28.0
7.605E7	24.0
7.606E7	27.0
7.607E7	30.0
7.608E7	27.0
7.609E7	28.0
7.61E7	25.0
7.611E7	23.0
7.612E7	25.0
7.613E7	24.0
7.614E7	25.0
7.615E7	27.0
7.616E7	24.0
7.617E7	29.0
7.618E7	24.0
7.619E7	27.0
7.62E7	28.0
7.621E7	27.0
7.622E7	28.0
7.623E7	29.0
7.624E7	27.0
7.625E7	24.0
7.626E7	28.0
7.627E7	25.0
7.628E7	28.0
7.629E7	30.0
7.63E7	27.0
7.631E7	26.0
7.632E7	24.0
7.633E7	26.0
7.634E7	28.0
7.635E7	28.0
7.636E7	27.0
7.637E7	28.0
7.638E7	25.0
7.639E7	27.0
7.64E7	28.0
7.641E7	24.0
7.642E7	26.0
7.643E7	23.0
7.644E7	28.0
7.645E7	24.0
7.646E7	29.0
7.647E7	23.0
7.648E7	25.0
7.649E7	26.0
7.65E7	27.0
7.651E7	24.0
7.652E7	24.0
7.653E7	25.0
7.654E7	27.0
7.655E7	31.0
7.656E7	27.0
7.657E7	26.0
7.658E7	30.0
7.659E7	25.0
7.66E7	24.0
7.661E7	24.0
7.662E7	24.0
7.663E7	24.0
7.664E7	24.0
7.665E7	24.0
7.666E7	24.0
7.667E7	27.0
7.668E7	25.0
7.669E7	27.0
7.67E7	24.0
7.671E7	26.0
7.672E7	24.0
7.673E7	26.0
7.674E7	24.0
7.675E7	26.0
7.676E7	25.0
7.677E7	26.0
7.678E7	24.0
7.679E7	26.0
7.68E7	29.0
7.681E7	28.0
7.682E7	27.0
7.683E7	27.0
7.684E7	24.0
7.685E7	24.0
7.686E7	27.0
7.687E7	25.0
7.688E7	24.0
7.689E7	24.0
7.69E7	24.0
7.691E7	27.0
7.692E7	31.0
7.693E7	34.0
7.694E7	34.0
7.695E7	29.0
7.696E7	28.0
7.697E7	30.0
7.698E7	26.0
7.699E7	26.0
7.7E7	25.0
7.701E7	30.0
7.702E7	23.0
7.703E7	25.0
7.704E7	29.0
7.705E7	28.0
7.706E7	29.0
7.707E7	26.0
7.708E7	27.0
7.709E7	25.0
7.71E7	28.0
7.711E7	29.0
7.712E7	25.0
7.713E7	26.0
7.714E7	26.0
7.715E7	25.0
7.716E7	24.0
7.717E7	23.0
7.718E7	25.0
7.719E7	28.0
7.72E7	24.0
7.721E7	24.0
7.722E7	26.0
7.723E7	28.0
7.724E7	26.0
7.725E7	26.0
7.726E7	25.0
7.727E7	25.0
7.728E7	25.0
7.729E7	25.0
7.73E7	25.0
7.731E7	27.0
7.732E7	27.0
7.733E7	24.0
7.734E7	25.0
7.735E7	26.0
7.736E7	27.0
7.737E7	28.0
7.738E7	26.0
7.739E7	26.0
7.74E7	26.0
7.741E7	29.0
7.742E7	26.0
7.743E7	28.0
7.744E7	27.0
7.745E7	27.0
7.746E7	26.0
7.747E7	27.0
7.748E7	27.0
7.749E7	25.0
7.75E7	26.0
7.751E7	25.0
7.752E7	26.0
7.753E7	26.0
7.754E7	27.0
7.755E7	25.0
7.756E7	25.0
7.757E7	25.0
7.758E7	25.0
7.759E7	23.0
7.76E7	25.0
7.761E7	26.0
7.762E7	24.0
7.763E7	24.0
7.764E7	27.0
7.765E7	24.0
7.766E7	24.0
7.767E7	24.0
7.768E7	26.0
7.769E7	23.0
7.77E7	25.0
7.771E7	25.0
7.772E7	24.0
7.773E7	24.0
7.774E7	27.0
7.775E7	26.0
7.776E7	28.0
7.777E7	27.0
7.778E7	26.0
7.779E7	27.0
7.78E7	27.0
7.781E7	24.0
7.782E7	26.0
7.783E7	24.0
7.784E7	24.0
7.785E7	24.0
7.786E7	31.0
7.787E7	25.0
7.788E7	23.0
7.789E7	25.0
7.79E7	24.0
7.791E7	25.0
7.792E7	30.0
7.793E7	26.0
7.794E7	30.0
7.795E7	29.0
7.796E7	23.0
7.797E7	25.0
7.798E7	26.0
7.799E7	24.0
7.8E7	28.0
7.801E7	25.0
7.802E7	26.0
7.803E7	27.0
7.804E7	28.0
7.805E7	24.0
7.806E7	29.0
7.807E7	27.0
7.808E7	29.0
7.809E7	25.0
7.81E7	26.0
7.811E7	23.0
7.812E7	24.0
7.813E7	26.0
7.814E7	24.0
7.815E7	27.0
7.816E7	25.0
7.817E7	25.0
7.818E7	26.0
7.819E7	25.0
7.82E7	27.0
7.821E7	25.0
7.822E7	25.0
7.823E7	25.0
7.824E7	26.0
7.825E7	24.0
7.826E7	25.0
7.827E7	26.0
7.828E7	25.0
7.829E7	29.0
7.83E7	25.0
7.831E7	26.0
7.832E7	26.0
7.833E7	24.0
7.834E7	30.0
7.835E7	29.0
7.836E7	27.0
7.837E7	26.0
7.838E7	27.0
7.839E7	27.0
7.84E7	28.0
7.841E7	27.0
7.842E7	30.0
7.843E7	28.0
7.844E7	28.0
7.845E7	23.0
7.846E7	29.0
7.847E7	26.0
7.848E7	25.0
7.849E7	26.0
7.85E7	29.0
7.851E7	28.0
7.852E7	27.0
7.853E7	30.0
7.854E7	28.0
7.855E7	29.0
7.856E7	28.0
7.857E7	30.0
7.858E7	27.0
7.859E7	27.0
7.86E7	27.0
7.861E7	24.0
7.862E7	25.0
7.863E7	27.0
7.864E7	27.0
7.865E7	30.0
7.866E7	28.0
7.867E7	27.0
7.868E7	24.0
7.869E7	28.0
7.87E7	24.0
7.871E7	27.0
7.872E7	25.0
7.873E7	25.0
7.874E7	31.0
7.875E7	27.0
7.876E7	23.0
7.877E7	26.0
7.878E7	25.0
7.879E7	28.0
7.88E7	29.0
7.881E7	23.0
7.882E7	24.0
7.883E7	27.0
7.884E7	28.0
7.885E7	27.0
7.886E7	25.0
7.887E7	23.0
7.888E7	26.0
7.889E7	24.0
7.89E7	24.0
7.891E7	25.0
7.892E7	27.0
7.893E7	26.0
7.894E7	27.0
7.895E7	30.0
7.896E7	25.0
7.897E7	23.0
7.898E7	27.0
7.899E7	26.0
7.9E7	23.0
7.901E7	25.0
7.902E7	26.0
7.903E7	26.0
7.904E7	25.0
7.905E7	26.0
7.906E7	27.0
7.907E7	25.0
7.908E7	25.0
7.909E7	25.0
7.91E7	25.0
7.911E7	26.0
7.912E7	25.0
7.913E7	27.0
7.914E7	25.0
7.915E7	28.0
7.916E7	25.0
7.917E7	32.0
7.918E7	26.0
7.919E7	27.0
7.92E7	28.0
7.921E7	28.0
7.922E7	26.0
7.923E7	26.0
7.924E7	27.0
7.925E7	26.0
7.926E7	25.0
7.927E7	28.0
7.928E7	30.0
7.929E7	30.0
7.93E7	25.0
7.931E7	26.0
7.932E7	25.0
7.933E7	24.0
7.934E7	24.0
7.935E7	25.0
7.936E7	27.0
7.937E7	27.0
7.938E7	25.0
7.939E7	26.0
7.94E7	26.0
7.941E7	26.0
7.942E7	28.0
7.943E7	28.0
7.944E7	28.0
7.945E7	26.0
7.946E7	27.0
7.947E7	27.0
7.948E7	31.0
7.949E7	26.0
7.95E7	25.0
7.951E7	25.0
7.952E7	36.0
7.953E7	28.0
7.954E7	24.0
7.955E7	34.0
7.956E7	25.0
7.957E7	25.0
7.958E7	26.0
7.959E7	25.0
7.96E7	23.0
7.961E7	23.0
7.962E7	26.0
7.963E7	26.0
7.964E7	26.0
7.965E7	26.0
7.966E7	29.0
7.967E7	28.0
7.968E7	25.0
7.969E7	25.0
7.97E7	27.0
7.971E7	26.0
7.972E7	28.0
7.973E7	28.0
7.974E7	27.0
7.975E7	28.0
7.976E7	26.0
7.977E7	26.0
7.978E7	25.0
7.979E7	26.0
7.98E7	26.0
7.981E7	26.0
7.982E7	27.0
7.983E7	26.0
7.984E7	26.0
